ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum
sub,trial,size,T0_current,T0_end,T0_step,T0_reset,T0_tries,T0_score,T0_abstime,T0_trialtime,T0_clicktime,T0_done,T0_movimentos_minimos,T0_pontuacao_acumulada,sub_test1,trial_test1,size_test1,T1_current,T1_end,T1_step,T1_reset,T1_tries,T1_score,T1_abstime,T1_trialtime,T1_clicktime,T1_done,T1_movimentos_minimos,T1_pontuacao_acumulada,sub_test2,trial_test2,size_test2,T2_current,T2_end,T2_step,T2_reset,T2_tries,T2_score,T2_abstime,T2_trialtime,T2_clicktime,T2_done,T2_movimentos_minimos,T2_pontuacao_acumulada
T0_4588_tol,1,3,|1|3|2|,|3|1|2|,0,0,1,0,30916,0,0,0,0,0,T1_4588_tol,1,3,|2|3|1|,||23|1|,0,0,1,0,16219,0,0,0,0,0,T2_4588_tol,1,3,|23|1||,||2|13|,0,0,1,0,5451,0,0,0,0,0
T0_4588_tol,1,3,|13||2|,|3|1|2|,1,0,1,0,41445,10529,10529,0,0,0,T1_4588_tol,1,3,|2||13|,||23|1|,1,0,1,0,23007,6788,6788,0,0,0,T2_4588_tol,1,3,|23||1|,||2|13|,1,0,1,0,8876,3425,3425,0,0,0
T0_4588_tol,1,3,|1|3|2|,|3|1|2|,2,0,1,0,51169,20253,9724,0,0,0,T1_4588_tol,1,3,||2|13|,||23|1|,2,0,1,0,24383,8164,1376,0,0,0,T2_4588_tol,1,3,|2||13|,||2|13|,2,0,1,0,10981,5530,2105,0,0,0
T0_4588_tol,1,3,||3|21|,|3|1|2|,3,0,1,0,61436,30520,10267,0,0,0,T1_4588_tol,1,3,||23|1|,||23|1|,3,0,1,3,25695,9476,1312,1,3,10,T2_4588_tol,1,3,||2|13|,||2|13|,3,0,1,3,12326,6875,1345,1,3,10
T0_4588_tol,1,3,|3||21|,|3|1|2|,4,0,1,0,63388,32472,1952,0,0,0,T1_4588_tol,2,3,|1|2|3|,||321||,0,0,1,3,27143,0,0,0,0,10,T2_4588_tol,2,3,||13|2|,|3|1|2|,0,0,1,3,13234,0,0,0,0,10
T0_4588_tol,1,3,|3|1|2|,|3|1|2|,5,0,1,3,64843,33927,1455,1,3,8,T1_4588_tol,2,3,|12||3|,||321||,1,0,1,3,32540,5397,5397,0,0,10,T2_4588_tol,2,3,|3|1|2|,|3|1|2|,1,0,1,6,16263,3029,3029,1,1,20
T0_4588_tol,2,3,|3|12||,|3||21|,0,0,1,3,67536,0,0,0,0,8,T1_4588_tol,2,3,|12|3||,||321||,2,0,1,3,33833,6690,1293,0,0,10,T2_4588_tol,3,3,|2||31|,|2|3|1|,0,0,1,6,17041,0,0,0,0,20
T0_4588_tol,2,3,|32|1||,|3||21|,1,0,1,3,79343,11807,11807,0,0,8,T1_4588_tol,2,3,|1|32||,||321||,3,0,1,3,35034,7891,1201,0,0,10,T2_4588_tol,3,3,|21||3|,|2|3|1|,1,0,1,6,20385,3344,3344,0,0,20
T0_4588_tol,2,3,|32||1|,|3||21|,2,0,1,3,80762,13226,1419,0,0,8,T1_4588_tol,2,3,||321||,||321||,4,0,1,6,36369,9226,1335,1,4,20,T2_4588_tol,3,3,|21|3||,|2|3|1|,2,0,1,6,21471,4430,1086,0,0,20
T0_4588_tol,2,3,|3|2|1|,|3||21|,3,0,1,3,82208,14672,1446,0,0,8,T1_4588_tol,3,3,|12||3|,||312||,0,0,1,6,37558,0,0,0,0,20,T2_4588_tol,3,3,|2|3|1|,|2|3|1|,3,0,1,9,22890,5849,1419,1,3,30
