ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum
T0_sub,T0_trial,T0_size,T0_current,T0_end,T0_step,T0_reset,T0_tries,T0_score,T0_abstime,T0_trialtime,T0_clicktime,T0_done,T0_movimentos_minimos,T0_pontuacao_acumulada,T1_sub,T1_trial,T1_size,T1_current,T1_end,T1_step,T1_reset,T1_tries,T1_score,T1_abstime,T1_trialtime,T1_clicktime,T1_done,T1_movimentos_minimos,T1_pontuacao_acumulada,T2_sub,T2_trial,T2_size,T2_current,T2_end,T2_step,T2_reset,T2_tries,T2_score,T2_abstime,T2_trialtime,T2_clicktime,T2_done,T2_movimentos_minimos,T2_pontuacao_acumulada
T0_4568_Tol,1,3,|1||23|,||321||,0,0,1,0,56996,0,0,0,0,0,T1_4568_Tol,1,3,||32|1|,|3|1|2|,0,0,1,0,38261,0,0,0,0,0,T2_4568_Tol,1,3,|3|12||,|23||1|,0,0,1,0,16520,0,0,0,0,0
T0_4568_Tol,1,3,|1|3|2|,||321||,1,0,1,0,69667,12671,12671,0,0,0,T1_4568_Tol,1,3,|1|32||,|3|1|2|,1,0,1,0,47028,8767,8767,0,0,0,T2_4568_Tol,1,3,||12|3|,|23||1|,1,0,1,0,21796,5276,5276,0,0,0
T0_4568_Tol,1,3,|1|32||,||321||,2,0,1,0,87986,30990,18319,0,0,0,T1_4568_Tol,1,3,|1|3|2|,|3|1|2|,2,0,1,0,47894,9633,866,0,0,0,T2_4568_Tol,1,3,|2|1|3|,|23||1|,2,0,1,0,22672,6152,876,0,0,0
T0_4568_Tol,1,3,||32|1|,||321||,3,0,1,0,92453,35457,4467,0,0,0,T1_4568_Tol,1,3,|1||23|,|3|1|2|,3,0,1,0,51723,13462,3829,0,0,0,T2_4568_Tol,1,3,|23|1||,|23||1|,3,0,1,0,24406,7886,1734,0,0,0
T0_4568_Tol,1,3,|1|32||,||321||,4,0,1,0,99768,42772,7315,0,0,0,T1_4568_Tol,1,3,||1|23|,|3|1|2|,4,0,1,0,52699,14438,976,0,0,0,T2_4568_Tol,1,3,|23||1|,|23||1|,4,0,1,3,25814,9294,1408,1,4,10
T0_4568_Tol,1,3,||321||,||321||,5,0,1,3,103289,46293,3521,1,3,8,T1_4568_Tol,1,3,|3|1|2|,|3|1|2|,5,0,1,3,54049,15788,1350,1,5,10,T2_4568_Tol,2,3,|23|1||,|2|31||,0,0,1,3,28036,0,0,0,0,10
T0_4568_Tol,2,3,|2|3|1|,|3|12||,0,0,1,3,117253,0,0,0,0,8,T1_4568_Tol,2,3,||2|31|,|12||3|,0,0,1,3,60492,0,0,0,0,10,T2_4568_Tol,2,3,|23||1|,|2|31||,1,0,1,3,33588,5552,5552,0,0,10
T0_4568_Tol,2,3,|23||1|,|3|12||,1,0,1,3,126917,9664,9664,0,0,8,T1_4568_Tol,2,3,|1|2|3|,|12||3|,1,0,1,3,65054,4562,4562,0,0,10,T2_4568_Tol,2,3,|2|3|1|,|2|31||,2,0,1,3,34375,6339,787,0,0,10
T0_4568_Tol,2,3,|23|1||,|3|12||,2,0,1,3,129361,12108,2444,0,0,8,T1_4568_Tol,2,3,|12||3|,|12||3|,2,0,1,6,66070,5578,1016,1,2,20,T2_4568_Tol,2,3,|2|31||,|2|31||,3,0,1,6,35318,7282,943,1,3,20
T0_4568_Tol,2,3,|2|1|3|,|3|12||,3,0,1,3,132465,15212,3104,0,0,8,T1_4568_Tol,3,3,|||123|,|2|1|3|,0,0,1,6,67890,0,0,0,0,20,T2_4568_Tol,3,3,|1|3|2|,|2||13|,0,0,1,6,36019,0,0,0,0,20
T0_4568_Tol,2,3,||12|3|,|3|12||,4,0,1,3,134183,16930,1718,0,0,8,T1_4568_Tol,3,3,||3|12|,|2|1|3|,1,0,1,6,75539,7649,7649,0,0,20,T2_4568_Tol,3,3,|1|32||,|2||13|,1,0,1,6,41665,5646,5646,0,0,20
T0_4568_Tol,2,3,|3|12||,|3|12||,5,0,1,6,136121,18868,1938,1,5,18,T1_4568_Tol,3,3,|2|3|1|,|2|1|3|,2,0,1,6,77866,9976,2327,0,0,20,T2_4568_Tol,3,3,||32|1|,|2||13|,2,0,1,6,42707,6688,1042,0,0,20
T0_4568_Tol,3,3,|132|||,|32|1||,0,0,1,6,137609,0,0,0,0,18,T1_4568_Tol,3,3,|21|3||,|2|1|3|,3,0,1,6,80150,12260,2284,0,0,20,T2_4568_Tol,3,3,|2|3|1|,|2||13|,3,0,1,6,44219,8200,1512,0,0,20
T0_4568_Tol,3,3,|13||2|,|32|1||,1,0,1,6,143231,5622,5622,0,0,18,T1_4568_Tol,3,3,|21||3|,|2|1|3|,4,0,1,6,80978,13088,828,0,0,20,T2_4568_Tol,3,3,|2||13|,|2||13|,4,0,1,9,44806,8787,587,1,4,30
T0_4568_Tol,3,3,|1|3|2|,|32|1||,2,0,1,6,145041,7432,1810,0,0,18,T1_4568_Tol,3,3,|2|1|3|,|2|1|3|,5,0,1,9,81906,14016,928,1,5,30,T2_4568_Tol,4,3,|2|1|3|,|1|3|2|,0,0,1,9,45945,0,0,0,0,30
T0_4568_Tol,3,3,|12|3||,|32|1||,3,0,1,6,150010,12401,4969,0,0,18,T1_4568_Tol,4,3,|23|1||,|31|2||,0,0,1,9,82847,0,0,0,0,30,T2_4568_Tol,4,3,|2|13||,|1|3|2|,1,0,1,9,49946,4001,4001,0,0,30
T0_4568_Tol,3,3,|12||3|,|32|1||,4,0,1,6,153599,15990,3589,0,0,18,T1_4568_Tol,4,3,|23||1|,|31|2||,1,0,1,9,90631,7784,7784,0,0,30,T2_4568_Tol,4,3,||13|2|,|1|3|2|,2,0,1,9,50615,4670,669,0,0,30
T0_4568_Tol,3,3,|1|2|3|,|32|1||,5,0,1,6,155510,17901,1911,0,0,18,T1_4568_Tol,4,3,|2|3|1|,|31|2||,2,0,1,9,91642,8795,1011,0,0,30,T2_4568_Tol,4,3,||1|23|,|1|3|2|,3,0,1,9,52189,6244,1574,0,0,30
T0_4568_Tol,3,3,|12||3|,|32|1||,6,0,1,6,159417,21808,3907,0,0,18,T1_4568_Tol,4,3,||3|12|,|31|2||,3,0,1,9,92868,10021,1226,0,0,30,T2_4568_Tol,4,3,|1||23|,|1|3|2|,4,0,1,9,52944,6999,755,0,0,30
T0_4568_Tol,3,3,|12|3||,|32|1||,7,0,1,6,160728,23119,1311,0,0,18,T1_4568_Tol,4,3,|3||12|,|31|2||,4,0,1,9,93750,10903,882,0,0,30,T2_4568_Tol,4,3,|1|3|2|,|1|3|2|,5,0,1,12,53624,7679,680,1,5,40
T0_4568_Tol,3,3,|12||3|,|32|1||,8,0,1,6,165329,27720,4601,0,0,18,T1_4568_Tol,4,3,|3|2|1|,|31|2||,5,0,1,9,95015,12168,1265,0,0,30,T2_4568_Tol,5,3,|3|21||,|||123|,0,0,1,12,54332,0,0,0,0,40
T0_4568_Tol,3,3,|1|2|3|,|32|1||,9,0,1,6,167117,29508,1788,0,0,18,T1_4568_Tol,4,3,|31|2||,|31|2||,6,0,1,12,97020,14173,2005,1,5,39,T2_4568_Tol,5,3,|3|2|1|,|||123|,1,0,1,12,58109,3777,3777,0,0,40
T0_4568_Tol,3,3,||2|31|,|32|1||,10,0,1,6,169482,31873,2365,0,0,18,T1_4568_Tol,5,3,|3||21|,|2|3|1|,0,0,1,12,97983,0,0,0,0,39,T2_4568_Tol,5,3,|3||12|,|||123|,2,0,1,12,58788,4456,679,0,0,40
T0_4568_Tol,3,3,|2||31|,|32|1||,11,0,1,6,171142,33533,1660,0,0,18,T1_4568_Tol,5,3,||3|21|,|2|3|1|,1,0,1,12,103686,5703,5703,0,0,39,T2_4568_Tol,5,3,|||123|,|||123|,3,0,1,15,59565,5233,777,1,3,50
T0_4568_Tol,3,3,|2|1|3|,|32|1||,12,0,1,6,173408,35799,2266,0,0,18,T1_4568_Tol,5,3,||31|2|,|2|3|1|,2,0,1,12,105536,7553,1850,0,0,39,T2_4568_Tol,6,3,|3|1|2|,|3|21||,0,0,1,15,60036,0,0,0,0,50
T0_4568_Tol,3,3,||12|3|,|32|1||,13,0,1,6,177156,39547,3748,0,0,18,T1_4568_Tol,5,3,|2|31||,|2|3|1|,3,0,1,12,106604,8621,1068,0,0,39,T2_4568_Tol,6,3,|31||2|,|3|21||,1,0,1,15,64285,4249,4249,0,0,50
T0_4568_Tol,3,3,|3|12||,|32|1||,14,0,1,6,178597,40988,1441,0,0,18,T1_4568_Tol,5,3,|2|3|1|,|2|3|1|,4,0,1,15,107536,9553,932,1,4,49,T2_4568_Tol,6,3,|31|2||,|3|21||,2,0,1,15,65019,4983,734,0,0,50
T0_4568_Tol,3,3,|32|1||,|32|1||,15,0,1,9,180705,43096,2108,1,5,18,T1_4568_Tol,6,3,||2|31|,|3|21||,0,0,1,15,108224,0,0,0,0,49,T2_4568_Tol,6,3,|3|21||,|3|21||,3,0,1,18,65692,5656,673,1,3,60
T0_4568_Tol,4,3,|12|3||,|||132|,0,0,1,9,181426,0,0,0,0,18,T1_4568_Tol,6,3,||21|3|,|3|21||,1,0,1,15,110091,1867,1867,0,0,49,T2_4568_Tol,7,3,|2|31||,||321||,0,0,1,18,66168,0,0,0,0,60
T0_4568_Tol,4,3,|1|32||,|||132|,1,0,1,9,188863,7437,7437,0,0,18,T1_4568_Tol,6,3,|3|21||,|3|21||,2,0,1,18,111026,2802,935,1,2,59,T2_4568_Tol,7,3,|2|3|1|,||321||,1,0,1,18,69737,3569,3569,0,0,60
T0_4568_Tol,4,3,||32|1|,|||132|,2,0,1,9,190144,8718,1281,0,0,18,T1_4568_Tol,7,3,|1|2|3|,|2||31|,0,0,1,18,112424,0,0,0,0,59,T2_4568_Tol,7,3,||32|1|,||321||,2,0,1,18,70415,4247,678,0,0,60
T0_4568_Tol,4,3,|2|3|1|,|||132|,3,0,1,9,191784,10358,1640,0,0,18,T1_4568_Tol,7,3,||2|31|,|2||31|,1,0,1,18,115544,3120,3120,0,0,59,T2_4568_Tol,7,3,||32|1|,||321||,3,0,1,18,71032,4864,617,0,0,60
T0_4568_Tol,4,3,|2||13|,|||132|,4,0,1,9,192827,11401,1043,0,0,18,T1_4568_Tol,7,3,|2||31|,|2||31|,2,0,1,21,116328,3904,784,1,2,69,T2_4568_Tol,7,3,||321||,||321||,4,0,1,21,72101,5933,1069,1,3,69
T0_4568_Tol,4,3,|||132|,|||132|,5,0,1,12,194750,13324,1923,1,5,28,T1_4568_Tol,8,3,||21|3|,|3|1|2|,0,0,1,21,117642,0,0,0,0,69,T2_4568_Tol,8,3,|||312|,|1|32||,0,0,1,21,72642,0,0,0,0,69
T0_4568_Tol,5,3,|2|3|1|,|3|2|1|,0,0,1,12,195427,0,0,0,0,28,T1_4568_Tol,8,3,|3|21||,|3|1|2|,1,0,1,21,120362,2720,2720,0,0,69,T2_4568_Tol,8,3,|2||31|,|1|32||,1,0,1,21,75618,2976,2976,0,0,69
T0_4568_Tol,5,3,|2||13|,|3|2|1|,1,0,1,12,200845,5418,5418,0,0,28,T1_4568_Tol,8,3,|31|2||,|3|1|2|,2,0,1,21,121961,4319,1599,0,0,69,T2_4568_Tol,8,3,|21||3|,|1|32||,2,0,1,21,76514,3872,896,0,0,69
T0_4568_Tol,5,3,||2|13|,|3|2|1|,2,0,1,12,202214,6787,1369,0,0,28,T1_4568_Tol,8,3,|31||2|,|3|1|2|,3,0,1,21,122656,5014,695,0,0,69,T2_4568_Tol,8,3,|21|3||,|1|32||,3,0,1,21,77396,4754,882,0,0,69
T0_4568_Tol,5,3,|3|2|1|,|3|2|1|,3,0,1,15,204054,8627,1840,1,3,38,T1_4568_Tol,8,3,|3|1|2|,|3|1|2|,4,0,1,24,123563,5921,907,1,4,79,T2_4568_Tol,8,3,|2|3|1|,|1|32||,4,0,1,21,78888,6246,1492,0,0,69
T0_4568_Tol,6,3,|2|3|1|,||312||,0,0,1,15,204906,0,0,0,0,38,T1_4568_Tol,9,4,|12||43|,|3|2|41|,0,0,1,24,124164,0,0,0,0,79,T2_4568_Tol,8,3,||32|1|,|1|32||,5,0,1,21,79589,6947,701,0,0,69
T0_4568_Tol,6,3,|2|31||,||312||,1,0,1,15,209910,5004,5004,0,0,38,T1_4568_Tol,9,4,|1|2|43|,|3|2|41|,1,0,1,24,127443,3279,3279,0,0,79,T2_4568_Tol,8,3,|1|32||,|1|32||,6,0,1,24,81207,8565,1618,1,5,78
T0_4568_Tol,6,3,||312||,||312||,2,0,1,18,210745,5839,835,1,2,48,T1_4568_Tol,9,4,|1|23|4|,|3|2|41|,2,0,1,24,129717,5553,2274,0,0,79,T2_4568_Tol,9,4,|2|3|14|,|3|1|42|,0,0,1,24,81836,0,0,0,0,78
T0_4568_Tol,7,3,|21||3|,|32|1||,0,0,1,18,211503,0,0,0,0,48,T1_4568_Tol,9,4,||23|41|,|3|2|41|,3,0,1,24,130693,6529,976,0,0,79,T2_4568_Tol,9,4,|2|34|1|,|3|1|42|,1,0,1,24,84251,2415,2415,0,0,78
T0_4568_Tol,7,3,|2|1|3|,|32|1||,1,0,1,18,215268,3765,3765,0,0,48,T1_4568_Tol,9,4,|3|2|41|,|3|2|41|,4,0,1,27,131453,7289,760,1,4,89,T2_4568_Tol,9,4,|21|34||,|3|1|42|,2,0,1,24,84998,3162,747,0,0,78
T0_4568_Tol,7,3,||12|3|,|32|1||,2,0,1,18,219148,7645,3880,0,0,48,T1_4568_Tol,10,4,|3|1|42|,||4132||,0,0,1,27,132091,0,0,0,0,89,T2_4568_Tol,9,4,|21|3|4|,|3|1|42|,3,0,1,24,85621,3785,623,0,0,78
