ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum
T0_sub,T0_trial,T0_size,T0_current,T0_end,T0_step,T0_reset,T0_tries,T0_score,T0_abstime,T0_trialtime,T0_clicktime,T0_done,T0_movimentos_minimos,T0_pontuacao_acumulada,T1_sub,T1_trial,T1_size,T1_current,T1_end,T1_step,T1_reset,T1_tries,T1_score,T1_abstime,T1_trialtime,T1_clicktime,T1_done,T1_movimentos_minimos,T1_pontuacao_acumulada,T2_sub,T2_trial,T2_size,T2_current,T2_end,T2_step,T2_reset,T2_tries,T2_score,T2_abstime,T2_trialtime,T2_clicktime,T2_done,T2_movimentos_minimos,T2_pontuacao_acumulada
T0_4579_tol,2,3,|3|2|1|,||23|1|,3,0,1,3,62859,8591,1338,0,0,8,T1_4579_tol,2,3,||13|2|,||13|2|,4,0,1,6,55510,8892,932,1,4,20,T2_4579_tol,3,3,|3|21||,|3|21||,1,0,1,9,33933,2210,2210,1,1,30
T0_4579_tol,2,3,||23|1|,||23|1|,4,0,1,6,63693,9425,834,1,4,18,T1_4579_tol,3,3,|3|21||,|1|32||,0,0,1,6,57683,0,0,0,0,20,T2_4579_tol,4,3,|1|32||,|2|3|1|,0,0,1,9,36881,0,0,0,0,30
T0_4579_tol,3,3,||3|12|,|2||13|,0,0,1,6,65123,0,0,0,0,18,T1_4579_tol,3,3,|3|2|1|,|1|32||,1,0,1,6,65748,8065,8065,0,0,20,T2_4579_tol,4,3,||32|1|,|2|3|1|,1,0,1,9,39388,2507,2507,0,0,30
T0_4579_tol,3,3,|2|3|1|,|2||13|,1,0,1,6,69935,4812,4812,0,0,18,T1_4579_tol,3,3,|3|2|1|,|1|32||,2,0,1,6,68814,11131,3066,0,0,20,T2_4579_tol,4,3,|2|3|1|,|2|3|1|,2,0,1,12,40406,3525,1018,1,2,40
T0_4579_tol,3,3,|2|31||,|2||13|,2,0,1,6,72296,7173,2361,0,0,18,T1_4579_tol,3,3,|32||1|,|1|32||,3,0,1,6,69917,12234,1103,0,0,20,T2_4579_tol,5,3,|2|1|3|,|231|||,0,0,1,12,42567,0,0,0,0,40
T0_4579_tol,3,3,|21|3||,|2||13|,3,0,1,6,74627,9504,2331,0,0,18,T1_4579_tol,3,3,|32|1||,|1|32||,4,0,1,6,72160,14477,2243,0,0,20,T2_4579_tol,5,3,|23|1||,|231|||,1,0,1,12,45810,3243,3243,0,0,40
T0_4579_tol,3,3,|21|3||,|2||13|,4,0,1,6,78216,13093,3589,0,0,18,T1_4579_tol,3,3,|3|1|2|,|1|32||,5,0,1,6,77723,20040,5563,0,0,20,T2_4579_tol,5,3,|231|||,|231|||,2,0,1,15,46598,4031,788,1,2,50
T0_4579_tol,3,3,|2|3|1|,|2||13|,5,0,1,6,79427,14304,1211,0,0,18,T1_4579_tol,3,3,||1|23|,|1|32||,6,0,1,6,79320,21637,1597,0,0,20,T2_4579_tol,6,3,|3||12|,|32|1||,0,0,1,15,49239,0,0,0,0,50
T0_4579_tol,3,3,|2||13|,|2||13|,6,0,1,9,80387,15264,960,1,2,24,T1_4579_tol,3,3,|1||23|,|1|32||,7,0,1,6,80189,22506,869,0,0,20,T2_4579_tol,6,3,|32||1|,|32|1||,1,0,1,15,51860,2621,2621,0,0,50
T0_4579_tol,4,3,|||231|,|21|3||,0,0,1,9,82194,0,0,0,0,24,T1_4579_tol,3,3,|1||23|,|1|32||,8,0,1,6,81193,23510,1004,0,0,20,T2_4579_tol,6,3,|32|1||,|32|1||,2,0,1,18,52810,3571,950,1,2,60
T0_4579_tol,4,3,|1||23|,|21|3||,1,0,1,9,88608,6414,6414,0,0,24,T1_4579_tol,3,3,|1|3|2|,|1|32||,9,0,1,6,82378,24695,1185,0,0,20,T2_4579_tol,7,3,|3|1|2|,|3|12||,0,0,1,18,54320,0,0,0,0,60
T0_4579_tol,4,3,|1|3|2|,|21|3||,2,0,1,9,90039,7845,1431,0,0,24,T1_4579_tol,3,3,|1|32||,|1|32||,10,0,1,9,83231,25548,853,1,5,25,T2_4579_tol,7,3,|3|12||,|3|12||,1,0,1,21,61898,7578,7578,1,1,70
T0_4579_tol,4,3,||31|2|,|21|3||,3,0,1,9,91316,9122,1277,0,0,24,T1_4579_tol,4,3,|1|2|3|,||1|32|,0,0,1,9,86522,0,0,0,0,25,T2_4579_tol,8,3,||32|1|,|2||31|,0,0,1,21,64607,0,0,0,0,70
T0_4579_tol,4,3,|2|31||,|21|3||,4,0,1,9,92672,10478,1356,0,0,24,T1_4579_tol,4,3,|1||32|,||1|32|,1,0,1,9,89539,3017,3017,0,0,25,T2_4579_tol,8,3,|2|3|1|,|2||31|,1,0,1,21,68169,3562,3562,0,0,70
T0_4579_tol,4,3,|21|3||,|21|3||,5,0,1,12,95719,13525,3047,1,5,34,T1_4579_tol,4,3,||1|32|,||1|32|,2,0,1,12,90456,3934,917,1,2,35,T2_4579_tol,8,3,|21|3||,|2||31|,2,0,1,21,70122,5515,1953,0,0,70
T0_4579_tol,5,3,|2|13||,|21||3|,0,0,1,12,97123,0,0,0,0,34,T1_4579_tol,5,3,|3|2|1|,|132|||,0,0,1,12,92885,0,0,0,0,35,T2_4579_tol,8,3,|21||3|,|2||31|,3,0,1,21,71861,7254,1739,0,0,70
T0_4579_tol,5,3,|2|1|3|,|21||3|,1,0,1,12,100899,3776,3776,0,0,34,T1_4579_tol,5,3,||2|13|,|132|||,1,0,1,12,97307,4422,4422,0,0,35,T2_4579_tol,8,3,|2||31|,|2||31|,4,0,1,24,73439,8832,1578,1,4,80
T0_4579_tol,5,3,|21||3|,|21||3|,2,0,1,15,102199,5076,1300,1,2,44,T1_4579_tol,5,3,|||132|,|132|||,2,0,1,12,98217,5332,910,0,0,35,T2_4579_tol,9,4,|34||21|,||124|3|,0,0,1,24,75702,0,0,0,0,80
T0_4579_tol,6,3,||23|1|,||1|32|,0,0,1,15,103986,0,0,0,0,44,T1_4579_tol,5,3,|||132|,|132|||,3,0,1,12,99659,6774,1442,0,0,35,T2_4579_tol,9,4,|34|1|2|,||124|3|,1,0,1,24,79410,3708,3708,0,0,80
T0_4579_tol,6,3,|3|2|1|,||1|32|,1,0,1,15,108815,4829,4829,0,0,44,T1_4579_tol,5,3,||2|13|,|132|||,4,0,1,12,103991,11106,4332,0,0,35,T2_4579_tol,9,4,|34|12||,||124|3|,2,0,1,24,82031,6329,2621,0,0,80
T0_4579_tol,6,3,|32||1|,||1|32|,2,0,1,15,110380,6394,1565,0,0,44,T1_4579_tol,5,3,||23|1|,|132|||,5,0,1,12,104876,11991,885,0,0,35,T2_4579_tol,9,4,|3|124||,||124|3|,3,0,1,24,84167,8465,2136,0,0,80
T0_4579_tol,6,3,|32|1||,||1|32|,3,0,1,15,111396,7410,1016,0,0,44,T1_4579_tol,5,3,|1|23||,|132|||,6,0,1,12,106109,13224,1233,0,0,35,T2_4579_tol,9,4,||124|3|,||124|3|,4,0,1,27,85108,9406,941,1,4,90
T0_4579_tol,6,3,|3|12||,||1|32|,4,0,1,15,113500,9514,2104,0,0,44,T1_4579_tol,5,3,|13|2||,|132|||,7,0,1,12,106946,14061,837,0,0,35,T2_4579_tol,10,4,||4|231|,||24|13|,0,0,1,27,87355,0,0,0,0,90
T0_4579_tol,6,3,||12|3|,||1|32|,5,0,1,15,114694,10708,1194,0,0,44,T1_4579_tol,5,3,|132|||,|132|||,8,0,1,15,107780,14895,834,1,4,41,T2_4579_tol,10,4,|4||231|,||24|13|,1,0,1,27,90321,2966,2966,0,0,90
T0_4579_tol,6,3,||1|32|,||1|32|,6,0,1,18,115645,11659,951,1,4,52,T1_4579_tol,6,3,||3|12|,|13||2|,0,0,1,15,110037,0,0,0,0,41,T2_4579_tol,10,4,|41||23|,||24|13|,2,0,1,27,91399,4044,1078,0,0,90
T0_4579_tol,7,3,|2|13||,|2|3|1|,0,0,1,18,116853,0,0,0,0,52,T1_4579_tol,6,3,||32|1|,|13||2|,1,0,1,15,117827,7790,7790,0,0,41,T2_4579_tol,10,4,|413||2|,||24|13|,3,0,1,27,93014,5659,1615,0,0,90
T0_4579_tol,7,3,|23|1||,|2|3|1|,1,0,1,18,121486,4633,4633,0,0,52,T1_4579_tol,6,3,|1|32||,|13||2|,2,0,1,15,119254,9217,1427,0,0,41,T2_4579_tol,10,4,|413|2||,||24|13|,4,0,1,27,94162,6807,1148,0,0,90
T0_4579_tol,7,3,|23||1|,|2|3|1|,2,0,1,18,122588,5735,1102,0,0,52,T1_4579_tol,6,3,|1|3|2|,|13||2|,3,0,1,15,120536,10499,1282,0,0,41,T2_4579_tol,10,4,|41|2|3|,||24|13|,5,0,1,27,95406,8051,1244,0,0,90
T0_4579_tol,7,3,|2|3|1|,|2|3|1|,3,0,1,21,123907,7054,1319,1,3,62,T1_4579_tol,6,3,|13||2|,|13||2|,4,0,1,18,121408,11371,872,1,4,51,T2_4579_tol,10,4,|4|2|31|,||24|13|,6,0,1,27,96711,9356,1305,0,0,90
T0_4579_tol,8,3,|2|1|3|,|21|3||,0,0,1,21,124632,0,0,0,0,62,T1_4579_tol,7,3,||321||,|12|3||,0,0,1,18,122433,0,0,0,0,51,T2_4579_tol,10,4,||24|31|,||24|13|,7,0,1,27,97643,10288,932,0,0,90
T0_4579_tol,8,3,|21||3|,|21|3||,1,0,1,21,128118,3486,3486,0,0,62,T1_4579_tol,7,3,|1|32||,|12|3||,1,0,1,18,126229,3796,3796,0,0,51,T2_4579_tol,10,4,|1|24|3|,||24|13|,8,0,1,27,98851,11496,1208,0,0,90
T0_4579_tol,8,3,|21|3||,|21|3||,2,0,1,24,129574,4942,1456,1,2,72,T1_4579_tol,7,3,|12|3||,|12|3||,2,0,1,21,128396,5963,2167,1,2,61,T2_4579_tol,10,4,|1|243||,||24|13|,9,0,1,27,101364,14009,2513,0,0,90
T0_4579_tol,9,4,|23||41|,|4123|||,0,0,1,24,130484,0,0,0,0,72,T1_4579_tol,8,3,|3|2|1|,|31|2||,0,0,1,21,128946,0,0,0,0,61,T2_4579_tol,10,4,||243|1|,||24|13|,10,0,1,27,102380,15025,1016,0,0,90
T0_4579_tol,9,4,|2||413|,|4123|||,1,0,1,24,140067,9583,9583,0,0,72,T1_4579_tol,8,3,|31|2||,|31|2||,1,0,1,24,135584,6638,6638,1,1,71,T2_4579_tol,10,4,||24|13|,||24|13|,11,0,1,30,103201,15846,821,1,8,97
T0_4579_tol,9,4,|||4132|,|4123|||,2,0,1,24,143031,12547,2964,0,0,72,T1_4579_tol,9,4,||41|23|,|2|314||,0,0,1,24,138303,0,0,0,0,71,T2_4579_tol,11,4,|3|1|42|,|2|3|14|,0,0,1,30,105251,0,0,0,0,97
T0_4579_tol,9,4,||2|413|,|4123|||,3,0,1,24,148755,18271,5724,0,0,72,T1_4579_tol,9,4,||413|2|,|2|314||,1,0,1,24,143033,4730,4730,0,0,71,T2_4579_tol,11,4,||13|42|,|2|3|14|,1,0,1,30,108982,3731,3731,0,0,97
T0_4579_tol,9,4,||23|41|,|4123|||,4,0,1,24,150459,19975,1704,0,0,72,T1_4579_tol,9,4,|2|413||,|2|314||,2,0,1,24,144854,6551,1821,0,0,71,T2_4579_tol,11,4,|2|13|4|,|2|3|14|,2,0,1,30,109964,4713,982,0,0,97
T0_4579_tol,9,4,||231|4|,|4123|||,5,0,1,24,152011,21527,1552,0,0,72,T1_4579_tol,9,4,|2|41|3|,|2|314||,3,0,1,24,148584,10281,3730,0,0,71,T2_4579_tol,11,4,|2|1|43|,|2|3|14|,3,0,1,30,112848,7597,2884,0,0,97
T0_4579_tol,9,4,|4|231||,|4123|||,6,0,1,24,153074,22590,1063,0,0,72,T1_4579_tol,9,4,|2|4|31|,|2|314||,4,0,1,24,151634,13331,3050,0,0,71,T2_4579_tol,11,4,|21||43|,|2|3|14|,4,0,1,30,114393,9142,1545,0,0,97
T0_4579_tol,9,4,|41|23||,|4123|||,7,0,1,24,154005,23521,931,0,0,72,T1_4579_tol,9,4,|24||31|,|2|314||,5,0,1,24,153722,15419,2088,0,0,71,T2_4579_tol,11,4,|21|3|4|,|2|3|14|,5,0,1,30,115451,10200,1058,0,0,97
T0_4579_tol,9,4,|41|2|3|,|4123|||,8,0,1,24,155654,25170,1649,0,0,72,T1_4579_tol,9,4,|241||3|,|2|314||,6,0,1,24,155252,16949,1530,0,0,71,T2_4579_tol,11,4,|21|34||,|2|3|14|,6,0,1,30,116837,11586,1386,0,0,97
T0_4579_tol,9,4,|412||3|,|4123|||,9,0,1,24,156652,26168,998,0,0,72,T1_4579_tol,9,4,|241|3||,|2|314||,7,0,1,24,156121,17818,869,0,0,71,T2_4579_tol,11,4,|2|34|1|,|2|3|14|,7,0,1,30,117736,12485,899,0,0,97
T0_4579_tol,9,4,|412|3||,|4123|||,10,0,1,24,158310,27826,1658,0,0,72,T1_4579_tol,9,4,|24|31||,|2|314||,8,0,1,24,157355,19052,1234,0,0,71,T2_4579_tol,11,4,|2|3|14|,|2|3|14|,8,0,1,33,118514,13263,778,1,7,106
T0_4579_tol,9,4,|4123|||,|4123|||,11,0,1,27,159508,29024,1198,1,7,78,T1_4579_tol,9,4,|2|314||,|2|314||,9,0,1,27,158218,19915,863,1,7,79,T2_4579_tol,12,4,||1|243|,|1|34|2|,0,0,1,33,120989,0,0,0,0,106
T0_4579_tol,10,4,|241|3||,|1|4|32|,0,0,1,27,160653,0,0,0,0,78,T1_4579_tol,10,4,|32|41||,|2|4|13|,0,0,1,27,159475,0,0,0,0,79,T2_4579_tol,12,4,|1||243|,|1|34|2|,1,0,1,33,123613,2624,2624,0,0,106
T0_4579_tol,10,4,|241||3|,|1|4|32|,1,0,1,27,166145,5492,5492,0,0,78,T1_4579_tol,10,4,|32|4|1|,|2|4|13|,1,0,1,27,164144,4669,4669,0,0,79,T2_4579_tol,12,4,|1|3|24|,|1|34|2|,2,0,1,33,124847,3858,1234,0,0,106
T0_4579_tol,10,4,|24|1|3|,|1|4|32|,2,0,1,27,169185,8532,3040,0,0,78,T1_4579_tol,10,4,|32||14|,|2|4|13|,2,0,1,27,166376,6901,2232,0,0,79,T2_4579_tol,12,4,|1|34|2|,|1|34|2|,3,0,1,36,125621,4632,774,1,3,116
T0_4579_tol,10,4,|2|1|34|,|1|4|32|,3,0,1,27,174742,14089,5557,0,0,78,T1_4579_tol,10,4,|3|2|14|,|2|4|13|,3,0,1,27,167651,8176,1275,0,0,79,T2_4579_tol,13,4,||32|14|,||12|34|,0,0,1,36,126715,0,0,0,0,116
T0_4579_tol,10,4,||12|34|,|1|4|32|,4,0,1,27,176409,15756,1667,0,0,78,T1_4579_tol,10,4,||2|143|,|2|4|13|,4,0,1,27,169049,9574,1398,0,0,79,T2_4579_tol,13,4,|2|3|14|,||12|34|,1,0,1,36,132477,5762,5762,0,0,116
T0_4579_tol,10,4,|4|12|3|,|1|4|32|,5,0,1,27,179209,18556,2800,0,0,78,T1_4579_tol,10,4,|2||143|,|2|4|13|,5,0,1,27,169858,10383,809,0,0,79,T2_4579_tol,13,4,|23||14|,||12|34|,2,0,1,36,133505,6790,1028,0,0,116
T0_4579_tol,10,4,|4|1|32|,|1|4|32|,6,0,1,27,181224,20571,2015,0,0,78,T1_4579_tol,10,4,|23||14|,|2|4|13|,6,0,1,27,172759,13284,2901,0,0,79,T2_4579_tol,13,4,|23|4|1|,||12|34|,3,0,1,36,134396,7681,891,0,0,116
T0_4579_tol,10,4,|4||321|,|1|4|32|,7,0,1,27,183927,23274,2703,0,0,78,T1_4579_tol,10,4,|23|4|1|,|2|4|13|,7,0,1,27,174463,14988,1704,0,0,79,T2_4579_tol,13,4,|2|4|13|,||12|34|,4,0,1,36,135749,9034,1353,0,0,116
T0_4579_tol,10,4,||4|321|,|1|4|32|,8,0,1,27,185941,25288,2014,0,0,78,T1_4579_tol,10,4,|2|4|13|,|2|4|13|,8,0,1,30,175786,16311,1323,1,4,85,T2_4579_tol,13,4,||42|13|,||12|34|,5,0,1,36,137229,10514,1480,0,0,116
T0_4579_tol,10,4,|1|4|32|,|1|4|32|,9,0,1,30,187291,26638,1350,1,6,85,T1_4579_tol,11,4,||3|412|,|3|42|1|,0,0,1,30,177780,0,0,0,0,85,T2_4579_tol,13,4,|2|4|13|,||12|34|,6,0,1,36,142464,15749,5235,0,0,116
T0_4579_tol,11,4,|324|1||,|4|231||,0,0,1,30,187954,0,0,0,0,85,T1_4579_tol,11,4,|3||412|,|3|42|1|,1,0,1,30,180472,2692,2692,0,0,85,T2_4579_tol,13,4,|24||13|,||12|34|,7,0,1,36,143676,16961,1212,0,0,116
T0_4579_tol,11,4,|32|1|4|,|4|231||,1,0,1,30,195700,7746,7746,0,0,85,T1_4579_tol,11,4,|32||41|,|3|42|1|,2,0,1,30,184923,7143,4451,0,0,85,T2_4579_tol,13,4,|24|3|1|,||12|34|,8,0,1,36,145787,19072,2111,0,0,116
T0_4579_tol,11,4,|3|12|4|,|4|231||,2,0,1,30,200026,12072,4326,0,0,85,T1_4579_tol,11,4,|321||4|,|3|42|1|,3,0,1,30,186826,9046,1903,0,0,85,T2_4579_tol,13,4,|241|3||,||12|34|,9,0,1,36,146719,20004,932,0,0,116
T0_4579_tol,11,4,||12|43|,|4|231||,3,0,1,30,201160,13206,1134,0,0,85,T1_4579_tol,11,4,|321|4||,|3|42|1|,4,0,1,30,187754,9974,928,0,0,85,T2_4579_tol,13,4,|241||3|,||12|34|,10,0,1,36,147535,20820,816,0,0,116
T0_4579_tol,11,4,||12|43|,|4|231||,4,0,1,30,205988,18034,4828,0,0,85,T1_4579_tol,11,4,|32|4|1|,|3|42|1|,5,0,1,30,188768,10988,1014,0,0,85,T2_4579_tol,13,4,|24|1|3|,||12|34|,11,0,1,36,150268,23553,2733,0,0,116
T0_4579_tol,11,4,||123|4|,|4|231||,5,0,1,30,207157,19203,1169,0,0,85,T1_4579_tol,11,4,|32||14|,|3|42|1|,6,0,1,30,191230,13450,2462,0,0,85,T2_4579_tol,13,4,|2|1|34|,||12|34|,12,0,1,36,151373,24658,1105,0,0,116
T0_4579_tol,11,4,|4|123||,|4|231||,6,0,1,30,209321,21367,2164,0,0,85,T1_4579_tol,11,4,|32||14|,|3|42|1|,7,0,1,30,193467,15687,2237,0,0,85,T2_4579_tol,13,4,||12|34|,||12|34|,13,0,1,39,152235,25520,862,1,7,120
T0_4579_tol,11,4,|43|12||,|4|231||,7,0,1,30,214632,26678,5311,0,0,85,T1_4579_tol,11,4,|32|4|1|,|3|42|1|,8,0,1,30,194559,16779,1092,0,0,85,T2_4579_tol,14,4,|214||3|,|2|3|14|,0,0,1,39,155610,0,0,0,0,120
T0_4579_tol,11,4,|43|1|2|,|4|231||,8,0,1,30,215655,27701,1023,0,0,85,T1_4579_tol,11,4,|3|42|1|,|3|42|1|,9,0,1,33,195506,17726,947,1,6,92,T2_4579_tol,14,4,|21|4|3|,|2|3|14|,1,0,1,39,160030,4420,4420,0,0,120
T0_4579_tol,11,4,|43||21|,|4|231||,9,0,1,30,216597,28643,942,0,0,85,T1_4579_tol,12,4,|1|2|43|,|31|42||,0,0,1,33,196787,0,0,0,0,92,T2_4579_tol,14,4,|21|4|3|,|2|3|14|,2,0,1,39,164918,9308,4888,0,0,120
T0_4579_tol,11,4,|43|1|2|,|4|231||,10,0,1,30,221282,33328,4685,0,0,85,T1_4579_tol,12,4,||21|43|,|31|42||,1,0,1,33,202987,6200,6200,0,0,92,T2_4579_tol,14,4,|21|43||,|2|3|14|,3,0,1,39,166487,10877,1569,0,0,120
T0_4579_tol,11,4,|4|1|23|,|4|231||,11,0,1,30,222659,34705,1377,0,0,85,T1_4579_tol,12,4,|3|21|4|,|31|42||,2,0,1,33,203955,7168,968,0,0,92,T2_4579_tol,14,4,|2|43|1|,|2|3|14|,4,0,1,39,167376,11766,889,0,0,120
T0_4579_tol,11,4,|4||231|,|4|231||,12,0,1,30,224586,36632,1927,0,0,85,T1_4579_tol,12,4,|31|2|4|,|31|42||,3,0,1,33,205098,8311,1143,0,0,92,T2_4579_tol,14,4,|23|4|1|,|2|3|14|,5,0,1,39,170264,14654,2888,0,0,120
T0_4579_tol,11,4,|41||23|,|4|231||,13,0,1,30,229233,41279,4647,0,0,85,T1_4579_tol,12,4,|314|2||,|31|42||,4,0,1,33,207733,10946,2635,0,0,92,T2_4579_tol,14,4,|23||14|,|2|3|14|,6,0,1,39,171210,15600,946,0,0,120
T0_4579_tol,11,4,|413||2|,|4|231||,14,0,1,30,230868,42914,1635,0,0,85,T1_4579_tol,12,4,|314||2|,|31|42||,5,0,1,33,209327,12540,1594,0,0,92,T2_4579_tol,14,4,|2|3|14|,|2|3|14|,7,0,1,42,172088,16478,878,1,4,127
T0_4579_tol,11,4,|413|2||,|4|231||,15,0,1,30,232026,44072,1158,0,0,85,T1_4579_tol,12,4,|31|4|2|,|31|42||,6,0,1,33,210552,13765,1225,0,0,92,T2_4579_tol,15,4,|1|24|3|,|3|214||,0,0,1,42,173853,0,0,0,0,127
T0_4579_tol,11,4,|41|23||,|4|231||,16,0,1,30,233743,45789,1717,0,0,85,T1_4579_tol,12,4,|31|42||,|31|42||,7,0,1,36,211380,14593,828,1,6,101,T2_4579_tol,15,4,||241|3|,|3|214||,1,0,1,42,177580,3727,3727,0,0,127
T0_4579_tol,11,4,|4|231||,|4|231||,17,0,1,33,235071,47117,1328,1,6,85,T1_4579_tol,13,4,|243||1|,|3|2|41|,0,0,1,36,212120,0,0,0,0,101,T2_4579_tol,15,4,|3|241||,|3|214||,2,0,1,42,178982,5129,1402,0,0,127
T0_4579_tol,12,4,|2|3|41|,|132|4||,0,0,1,33,235667,0,0,0,0,85,T1_4579_tol,13,4,|24||13|,|3|2|41|,1,0,1,36,219479,7359,7359,0,0,101,T2_4579_tol,15,4,|3|24|1|,|3|214||,3,0,1,42,180380,6527,1398,0,0,127
T0_4579_tol,12,4,||3|412|,|132|4||,1,0,1,33,247385,11718,11718,0,0,85,T1_4579_tol,13,4,|2||134|,|3|2|41|,2,0,1,36,220765,8645,1286,0,0,101,T2_4579_tol,15,4,|34|2|1|,|3|214||,4,0,1,42,183826,9973,3446,0,0,127
T0_4579_tol,12,4,|3||412|,|132|4||,2,0,1,33,253101,17434,5716,0,0,85,T1_4579_tol,13,4,||2|134|,|3|2|41|,3,0,1,36,222239,10119,1474,0,0,101,T2_4579_tol,15,4,|34|21||,|3|214||,5,0,1,42,184698,10845,872,0,0,127
T0_4579_tol,12,4,|32||41|,|132|4||,3,0,1,33,254829,19162,1728,0,0,85,T1_4579_tol,13,4,||24|13|,|3|2|41|,4,0,1,36,223584,11464,1345,0,0,101,T2_4579_tol,15,4,|3|214||,|3|214||,6,0,1,45,185592,11739,894,1,4,135
T0_4579_tol,12,4,|32|1|4|,|132|4||,4,0,1,33,256862,21195,2033,0,0,85,T1_4579_tol,13,4,|3|24|1|,|3|2|41|,5,0,1,36,224718,12598,1134,0,0,101,T2_4579_tol,16,4,||342|1|,||34|21|,0,0,1,45,186500,0,0,0,0,135
T0_4579_tol,12,4,|32|1|4|,|132|4||,5,0,1,33,265556,29889,8694,0,0,85,T1_4579_tol,13,4,|31|24||,|3|2|41|,6,0,1,36,227140,15020,2422,0,0,101,T2_4579_tol,16,4,|1|342||,||34|21|,1,0,1,45,191380,4880,4880,0,0,135
