ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum
sub,trial,size,T0_current,T0_end,T0_step,T0_reset,T0_tries,T0_score,T0_abstime,T0_trialtime,T0_clicktime,T0_done,T0_movimentos_minimos,T0_pontuacao_acumulada,sub_test1,trial_test1,size_test1,T1_current,T1_end,T1_step,T1_reset,T1_tries,T1_score,T1_abstime,T1_trialtime,T1_clicktime,T1_done,T1_movimentos_minimos,T1_pontuacao_acumulada,sub_test2,trial_test2,size_test2,T2_current,T2_end,T2_step,T2_reset,T2_tries,T2_score,T2_abstime,T2_trialtime,T2_clicktime,T2_done,T2_movimentos_minimos,T2_pontuacao_acumulada
T0_4585_tol,2,3,|1||23|,|1||23|,31,0,1,6,194546,173906,4757,1,3,10,T1_4585_tol,6,3,|31|2||,|31||2|,7,0,1,15,124023,22835,1508,0,0,48,T2_4585_tol,8,3,|2|13||,|3||21|,2,0,1,21,93052,8660,2321,0,0,63
T0_4585_tol,3,3,|21|3||,|||213|,0,0,1,6,196853,0,0,0,0,10,T1_4585_tol,6,3,|31||2|,|31||2|,8,0,1,18,125649,24461,1626,1,5,55,T2_4585_tol,8,3,||13|2|,|3||21|,3,0,1,21,94210,9818,1158,0,0,63
T0_4585_tol,3,3,|2|31||,|||213|,1,0,1,6,211645,14792,14792,0,0,10,T1_4585_tol,7,3,|12|3||,||2|13|,0,0,1,18,126486,0,0,0,0,55,T2_4585_tol,8,3,|3|1|2|,|3||21|,4,0,1,21,95527,11135,1317,0,0,63
T0_4585_tol,3,3,||31|2|,|||213|,2,0,1,6,213527,16674,1882,0,0,10,T1_4585_tol,7,3,|1|32||,||2|13|,1,0,1,18,130329,3843,3843,0,0,55,T2_4585_tol,8,3,|3||21|,|3||21|,5,0,1,24,96971,12579,1444,1,4,72
T0_4585_tol,3,3,||3|21|,|||213|,3,0,1,6,218076,21223,4549,0,0,10,T1_4585_tol,7,3,||32|1|,||2|13|,2,0,1,18,131710,5224,1381,0,0,55,T2_4585_tol,9,4,||4321||,|42|1|3|,0,0,1,24,97633,0,0,0,0,72
T0_4585_tol,3,3,|||213|,|||213|,4,0,1,9,220468,23615,2392,1,4,20,T1_4585_tol,7,3,|2|3|1|,||2|13|,3,0,1,18,134764,8278,3054,0,0,55,T2_4585_tol,9,4,|1|432||,|42|1|3|,1,0,1,24,102929,5296,5296,0,0,72
T0_4585_tol,4,3,||2|31|,|23||1|,0,0,1,9,221952,0,0,0,0,20,T1_4585_tol,7,3,|2||13|,||2|13|,4,0,1,18,136433,9947,1669,0,0,55,T2_4585_tol,9,4,|12|43||,|42|1|3|,2,0,1,24,104509,6876,1580,0,0,72
T0_4585_tol,4,3,|2||31|,|23||1|,1,0,1,9,228511,6559,6559,0,0,20,T1_4585_tol,7,3,||2|13|,||2|13|,5,0,1,21,138061,11575,1628,1,5,65,T2_4585_tol,9,4,|12|4|3|,|42|1|3|,3,0,1,24,105939,8306,1430,0,0,72
T0_4585_tol,4,3,|2|1|3|,|23||1|,2,0,1,9,231696,9744,3185,0,0,20,T1_4585_tol,8,3,|2|3|1|,|2|1|3|,0,0,1,21,139181,0,0,0,0,65,T2_4585_tol,9,4,|12||34|,|42|1|3|,4,0,1,24,107612,9979,1673,0,0,72
T0_4585_tol,4,3,|23|1||,|23||1|,3,0,1,9,235598,13646,3902,0,0,20,T1_4585_tol,8,3,|21|3||,|2|1|3|,1,0,1,21,145171,5990,5990,0,0,65,T2_4585_tol,9,4,|1||342|,|42|1|3|,5,0,1,24,109875,12242,2263,0,0,72
T0_4585_tol,4,3,|23||1|,|23||1|,4,0,1,12,239260,17308,3662,1,4,30,T1_4585_tol,8,3,|21||3|,|2|1|3|,2,0,1,21,148146,8965,2975,0,0,65,T2_4585_tol,9,4,||1|342|,|42|1|3|,6,0,1,24,111420,13787,1545,0,0,72
T0_4585_tol,5,3,|2||31|,|12|3||,0,0,1,12,240462,0,0,0,0,30,T1_4585_tol,8,3,|2|1|3|,|2|1|3|,3,0,1,24,149649,10468,1503,1,3,75,T2_4585_tol,9,4,||12|34|,|42|1|3|,7,0,1,24,112937,15304,1517,0,0,72
T0_4585_tol,5,3,|21||3|,|12|3||,1,0,1,12,252530,12068,12068,0,0,30,T1_4585_tol,9,4,|314|2||,|31|2|4|,0,0,1,24,150384,0,0,0,0,75,T2_4585_tol,9,4,|4|12|3|,|42|1|3|,8,0,1,24,114155,16522,1218,0,0,72
T0_4585_tol,5,3,|21|3||,|12|3||,2,0,1,12,255535,15073,3005,0,0,30,T1_4585_tol,9,4,|31|2|4|,|31|2|4|,1,0,1,27,153981,3597,3597,1,1,85,T2_4585_tol,9,4,|42|1|3|,|42|1|3|,9,0,1,27,115452,17819,1297,1,8,81
T0_4585_tol,5,3,|2|31||,|12|3||,3,0,1,12,260579,20117,5044,0,0,30,T1_4585_tol,10,4,|3|4|21|,||2341||,0,0,1,27,155963,0,0,0,0,85,T2_4585_tol,10,4,|2|41|3|,|3|2|14|,0,0,1,27,116153,0,0,0,0,81
T0_4585_tol,5,3,|2|31||,|12|3||,4,0,1,12,265418,24956,4839,0,0,30,T1_4585_tol,10,4,|34||21|,||2341||,1,0,1,27,163651,7688,7688,0,0,85,T2_4585_tol,10,4,||412|3|,|3|2|14|,1,0,1,27,119422,3269,3269,0,0,81
T0_4585_tol,5,3,|2|3|1|,|12|3||,5,0,1,12,268445,27983,3027,0,0,30,T1_4585_tol,10,4,|341||2|,||2341||,2,0,1,27,165298,9335,1647,0,0,85,T2_4585_tol,10,4,|3|412||,|3|2|14|,2,0,1,27,121113,4960,1691,0,0,81
T0_4585_tol,5,3,||3|12|,|12|3||,6,0,1,12,270340,29878,1895,0,0,30,T1_4585_tol,10,4,|341|2||,||2341||,3,0,1,27,167259,11296,1961,0,0,85,T2_4585_tol,10,4,|32|41||,|3|2|14|,3,0,1,27,123336,7183,2223,0,0,81
T0_4585_tol,5,3,||32|1|,|12|3||,7,0,1,12,275958,35496,5618,0,0,30,T1_4585_tol,10,4,|34|2|1|,||2341||,4,0,1,27,169699,13736,2440,0,0,85,T2_4585_tol,10,4,|32|4|1|,|3|2|14|,4,0,1,27,124935,8782,1599,0,0,81
T0_4585_tol,5,3,|1|32||,|12|3||,8,0,1,12,277912,37450,1954,0,0,30,T1_4585_tol,10,4,|3|2|14|,||2341||,5,0,1,27,172056,16093,2357,0,0,85,T2_4585_tol,10,4,|32||14|,|3|2|14|,5,0,1,27,126539,10386,1604,0,0,81
T0_4585_tol,5,3,|12|3||,|12|3||,9,0,1,15,280145,39683,2233,1,4,35,T1_4585_tol,10,4,||23|14|,||2341||,6,0,1,27,173544,17581,1488,0,0,85,T2_4585_tol,10,4,|3|2|14|,|3|2|14|,6,0,1,30,128184,12031,1645,1,6,91
T0_4585_tol,6,3,|1|32||,|2|3|1|,0,0,1,15,281075,0,0,0,0,35,T1_4585_tol,10,4,||234|1|,||2341||,7,0,1,27,174953,18990,1409,0,0,85,T2_4585_tol,11,4,|132||4|,|12||43|,0,0,1,30,128803,0,0,0,0,91
T0_4585_tol,6,3,||32|1|,|2|3|1|,1,0,1,15,286622,5547,5547,0,0,35,T1_4585_tol,10,4,||2341||,||2341||,8,0,1,30,176149,20186,1196,1,8,95,T2_4585_tol,11,4,|13|2|4|,|12||43|,1,0,1,30,133130,4327,4327,0,0,91
T0_4585_tol,6,3,|2|3|1|,|2|3|1|,2,0,1,18,289033,7958,2411,1,2,45,T1_4585_tol,11,4,|2|1|43|,|24||13|,0,0,1,30,176857,0,0,0,0,95,T2_4585_tol,11,4,|1|2|43|,|12||43|,2,0,1,30,135351,6548,2221,0,0,91
T0_4585_tol,7,3,|23||1|,|32|1||,0,0,1,18,290152,0,0,0,0,45,T1_4585_tol,11,4,|23|1|4|,|24||13|,1,0,1,30,181697,4840,4840,0,0,95,T2_4585_tol,11,4,|1|2|43|,|12||43|,3,0,1,30,139867,11064,4516,0,0,91
T0_4585_tol,7,3,|23|1||,|32|1||,1,0,1,18,297190,7038,7038,0,0,45,T1_4585_tol,11,4,|234|1||,|24||13|,2,0,1,30,184114,7257,2417,0,0,95,T2_4585_tol,11,4,|12||43|,|12||43|,4,0,1,33,141168,12365,1301,1,3,100
T0_4585_tol,7,3,|2|1|3|,|32|1||,2,0,1,18,300325,10173,3135,0,0,45,T1_4585_tol,11,4,|234||1|,|24||13|,3,0,1,30,185796,8939,1682,0,0,95,T2_4585_tol,12,4,||142|3|,|3|241||,0,0,1,33,141809,0,0,0,0,100
T0_4585_tol,7,3,||12|3|,|32|1||,3,0,1,18,302429,12277,2104,0,0,45,T1_4585_tol,11,4,|23|4|1|,|24||13|,4,0,1,30,188390,11533,2594,0,0,95,T2_4585_tol,12,4,|3|142||,|3|241||,1,0,1,33,144806,2997,2997,0,0,100
T0_4585_tol,7,3,|3|12||,|32|1||,4,0,1,18,304356,14204,1927,0,0,45,T1_4585_tol,11,4,|2|4|13|,|24||13|,5,0,1,30,190040,13183,1650,0,0,95,T2_4585_tol,12,4,|3|14|2|,|3|241||,2,0,1,33,146581,4772,1775,0,0,100
T0_4585_tol,7,3,|32|1||,|32|1||,5,0,1,21,305875,15723,1519,1,5,55,T1_4585_tol,11,4,|24||13|,|24||13|,6,0,1,33,191643,14786,1603,1,5,104,T2_4585_tol,12,4,|34|1|2|,|3|241||,3,0,1,33,149039,7230,2458,0,0,100
T0_4585_tol,8,3,|3|12||,||12|3|,0,0,1,21,306772,0,0,0,0,55,T1_4585_tol,12,4,|2|13|4|,|42|1|3|,0,0,1,33,192317,0,0,0,0,104,T2_4585_tol,12,4,|341||2|,|3|241||,4,0,1,33,150198,8389,1159,0,0,100
T0_4585_tol,8,3,||12|3|,||12|3|,1,0,1,24,309589,2817,2817,1,1,65,T1_4585_tol,12,4,|24|13||,|42|1|3|,1,0,1,33,195681,3364,3364,0,0,104,T2_4585_tol,12,4,|341|2||,|3|241||,5,0,1,33,151573,9764,1375,0,0,100
T0_4585_tol,9,4,|1|4|32|,|1|43|2|,0,0,1,24,311420,0,0,0,0,65,T1_4585_tol,12,4,|24|1|3|,|42|1|3|,2,0,1,33,197579,5262,1898,0,0,104,T2_4585_tol,12,4,|34|2|1|,|3|241||,6,0,1,33,152973,11164,1400,0,0,100
T0_4585_tol,9,4,|12|4|3|,|1|43|2|,1,0,1,24,317263,5843,5843,0,0,65,T1_4585_tol,12,4,|2|1|34|,|42|1|3|,3,0,1,33,200166,7849,2587,0,0,104,T2_4585_tol,12,4,|3|24|1|,|3|241||,7,0,1,33,154840,13031,1867,0,0,100
T0_4585_tol,9,4,|12|43||,|1|43|2|,2,0,1,24,319302,7882,2039,0,0,65,T1_4585_tol,12,4,||12|34|,|42|1|3|,4,0,1,33,201883,9566,1717,0,0,104,T2_4585_tol,12,4,|3|241||,|3|241||,8,0,1,36,156427,14618,1587,1,8,110
T0_4585_tol,9,4,|1|43|2|,|1|43|2|,3,0,1,27,321256,9836,1954,1,3,75,T1_4585_tol,12,4,|4|12|3|,|42|1|3|,5,0,1,33,203746,11429,1863,0,0,104,T2_4585_tol,13,4,||12|34|,|231|4||,0,0,1,36,157192,0,0,0,0,110
T0_4585_tol,10,4,||213|4|,|4||123|,0,0,1,27,322319,0,0,0,0,75,T1_4585_tol,12,4,|42|1|3|,|42|1|3|,6,0,1,36,205083,12766,1337,1,4,112,T2_4585_tol,13,4,|2|1|34|,|231|4||,1,0,1,36,161095,3903,3903,0,0,110
T0_4585_tol,10,4,|4|213||,|4||123|,1,0,1,27,325993,3674,3674,0,0,75,T1_4585_tol,13,4,|132||4|,|241||3|,0,0,1,36,205890,0,0,0,0,112,T2_4585_tol,13,4,|2|14|3|,|231|4||,2,0,1,36,162830,5638,1735,0,0,110
T0_4585_tol,10,4,|43|21||,|4||123|,2,0,1,27,329698,7379,3705,0,0,75,T1_4585_tol,13,4,|132|4||,|241||3|,1,0,1,36,209582,3692,3692,0,0,112,T2_4585_tol,13,4,|23|14||,|231|4||,3,0,1,36,164243,7051,1413,0,0,110
T0_4585_tol,10,4,|43|2|1|,|4||123|,3,0,1,27,335135,12816,5437,0,0,75,T1_4585_tol,13,4,|13|42||,|241||3|,2,0,1,36,211570,5680,1988,0,0,112,T2_4585_tol,13,4,|23|1|4|,|231|4||,4,0,1,36,167334,10142,3091,0,0,110
T0_4585_tol,10,4,|43||12|,|4||123|,4,0,1,27,337742,15423,2607,0,0,75,T1_4585_tol,13,4,|1|42|3|,|241||3|,3,0,1,36,213016,7126,1446,0,0,112,T2_4585_tol,13,4,|231||4|,|231|4||,5,0,1,36,168446,11254,1112,0,0,110
T0_4585_tol,10,4,|4||123|,|4||123|,5,0,1,30,339568,17249,1826,1,5,85,T1_4585_tol,13,4,||42|31|,|241||3|,4,0,1,36,215729,9839,2713,0,0,112,T2_4585_tol,13,4,|231|4||,|231|4||,6,0,1,39,169666,12474,1220,1,6,120
T0_4585_tol,11,4,|3|1|24|,|13|2|4|,0,0,1,30,340425,0,0,0,0,85,T1_4585_tol,13,4,|2|4|31|,|241||3|,5,0,1,36,216916,11026,1187,0,0,112,T2_4585_tol,14,4,|342||1|,|3|412||,0,0,1,39,170269,0,0,0,0,120
T0_4585_tol,11,4,|3|14|2|,|13|2|4|,1,0,1,30,354361,13936,13936,0,0,85,T1_4585_tol,13,4,|24||31|,|241||3|,6,0,1,36,218883,12993,1967,0,0,112,T2_4585_tol,14,4,|34|2|1|,|3|412||,1,0,1,39,172918,2649,2649,0,0,120
T0_4585_tol,11,4,|32|14||,|13|2|4|,2,0,1,30,356925,16500,2564,0,0,85,T1_4585_tol,13,4,|241||3|,|241||3|,7,0,1,39,220292,14402,1409,1,7,122,T2_4585_tol,14,4,|3|24|1|,|3|412||,2,0,1,39,175862,5593,2944,0,0,120
T0_4585_tol,11,4,|32|1|4|,|13|2|4|,3,0,1,30,359001,18576,2076,0,0,85,T1_4585_tol,14,4,|24|31||,|4|3|21|,0,0,1,39,221101,0,0,0,0,122,T2_4585_tol,14,4,|3|24|1|,|3|412||,3,0,1,39,178405,8136,2543,0,0,120
T0_4585_tol,11,4,|32||41|,|13|2|4|,4,0,1,30,361305,20880,2304,0,0,85,T1_4585_tol,14,4,|2|314||,|4|3|21|,1,0,1,39,227537,6436,6436,0,0,122,T2_4585_tol,14,4,|3|2|14|,|3|412||,4,0,1,39,180230,9961,1825,0,0,120
T0_4585_tol,11,4,|3|2|41|,|13|2|4|,5,0,1,30,362925,22500,1620,0,0,85,T1_4585_tol,14,4,||314|2|,|4|3|21|,2,0,1,39,229913,8812,2376,0,0,122,T2_4585_tol,14,4,|32||14|,|3|412||,5,0,1,39,183040,12771,2810,0,0,120
T0_4585_tol,11,4,||23|41|,|13|2|4|,6,0,1,30,366898,26473,3973,0,0,85,T1_4585_tol,14,4,|4|31|2|,|4|3|21|,3,0,1,39,231707,10606,1794,0,0,122,T2_4585_tol,14,4,|32|4|1|,|3|412||,6,0,1,39,184502,14233,1462,0,0,120
T0_4585_tol,11,4,|1|23|4|,|13|2|4|,7,0,1,30,368754,28329,1856,0,0,85,T1_4585_tol,14,4,|4|3|21|,|4|3|21|,4,0,1,42,233673,12572,1966,1,4,132,T2_4585_tol,14,4,|32|41||,|3|412||,7,0,1,39,185911,15642,1409,0,0,120
T0_4585_tol,11,4,|13|2|4|,|13|2|4|,8,0,1,33,370024,29599,1270,1,6,93,T1_4585_tol,15,4,|214||3|,|12|4|3|,0,0,1,42,234464,0,0,0,0,132,T2_4585_tol,14,4,|3|412||,|3|412||,8,0,1,42,187399,17130,1488,1,5,127
T0_4585_tol,12,4,|3|241||,|2||134|,0,0,1,33,370874,0,0,0,0,93,T1_4585_tol,15,4,|21|4|3|,|12|4|3|,1,0,1,42,237850,3386,3386,0,0,132,T2_4585_tol,15,4,||2|431|,|1|32|4|,0,0,1,42,188078,0,0,0,0,127
T0_4585_tol,12,4,|3|24|1|,|2||134|,1,0,1,33,377063,6189,6189,0,0,93,T1_4585_tol,15,4,|2|41|3|,|12|4|3|,2,0,1,42,239283,4819,1433,0,0,132,T2_4585_tol,15,4,|1|2|43|,|1|32|4|,1,0,1,42,190592,2514,2514,0,0,127
T0_4585_tol,12,4,||24|13|,|2||134|,2,0,1,33,379231,8357,2168,0,0,93,T1_4585_tol,15,4,||41|32|,|12|4|3|,3,0,1,42,240667,6203,1384,0,0,132,T2_4585_tol,15,4,|12||43|,|1|32|4|,2,0,1,42,191804,3726,1212,0,0,127
T0_4585_tol,12,4,||2|134|,|2||134|,3,0,1,33,381286,10412,2055,0,0,93,T1_4585_tol,15,4,|1|4|32|,|12|4|3|,4,0,1,42,242149,7685,1482,0,0,132,T2_4585_tol,15,4,|12|3|4|,|1|32|4|,3,0,1,42,193655,5577,1851,0,0,127
