ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum,ID do teste,Nº trial,Tamanho,Estado atual,Estado final,Passos,Reinício,Tentativas,Pontuação,Abs(ms),Trial(ms),Click(ms),Sucesso,MinMov,Acum
sub,trial,size,T0_current,T0_end,T0_step,T0_reset,T0_tries,T0_score,T0_abstime,T0_trialtime,T0_clicktime,T0_done,T0_movimentos_minimos,T0_pontuacao_acumulada,sub_test1,trial_test1,size_test1,T1_current,T1_end,T1_step,T1_reset,T1_tries,T1_score,T1_abstime,T1_trialtime,T1_clicktime,T1_done,T1_movimentos_minimos,T1_pontuacao_acumulada,sub_test2,trial_test2,size_test2,T2_current,T2_end,T2_step,T2_reset,T2_tries,T2_score,T2_abstime,T2_trialtime,T2_clicktime,T2_done,T2_movimentos_minimos,T2_pontuacao_acumulada
T0_4574_tol,1,3,|32|1||,|32||1|,0,0,1,0,46353,0,0,0,0,0,T1_4574_tol,1,3,|31|2||,|2|13||,0,0,1,0,36538,0,0,0,0,0,T2_4574_tol,1,3,|2||13|,||2|13|,0,0,1,0,10384,0,0,0,0,0
T0_4574_tol,1,3,|32||1|,|32||1|,1,0,1,3,50526,4173,4173,1,1,10,T1_4574_tol,1,3,|3|2|1|,|2|13||,1,0,1,0,41634,5096,5096,0,0,0,T2_4574_tol,1,3,||2|13|,||2|13|,1,0,1,3,13789,3405,3405,1,1,10
T0_4574_tol,2,3,|1|23||,|13||2|,0,0,1,3,54185,0,0,0,0,10,T1_4574_tol,1,3,||2|13|,|2|13||,2,0,1,0,43942,7404,2308,0,0,0,T2_4574_tol,2,3,|1|3|2|,|3|2|1|,0,0,1,3,15859,0,0,0,0,10
T0_4574_tol,2,3,|13|2||,|13||2|,1,0,1,3,56127,1942,1942,0,0,10,T1_4574_tol,1,3,|2||13|,|2|13||,3,0,1,0,45028,8490,1086,0,0,0,T2_4574_tol,2,3,|13||2|,|3|2|1|,1,0,1,3,20975,5116,5116,0,0,10
T0_4574_tol,2,3,|13||2|,|13||2|,2,0,1,6,57070,2885,943,1,2,20,T1_4574_tol,1,3,|2|3|1|,|2|13||,4,0,1,0,46030,9492,1002,0,0,0,T2_4574_tol,2,3,|13|2||,|3|2|1|,2,0,1,3,21804,5945,829,0,0,10
T0_4574_tol,3,3,|12|3||,|2||13|,0,0,1,6,57888,0,0,0,0,20,T1_4574_tol,1,3,|2|31||,|2|13||,5,0,1,0,47247,10709,1217,0,0,0,T2_4574_tol,2,3,|1|23||,|3|2|1|,3,0,1,3,22633,6774,829,0,0,10
T0_4574_tol,3,3,|12||3|,|2||13|,1,0,1,6,59606,1718,1718,0,0,20,T1_4574_tol,1,3,|2|3|1|,|2|13||,6,0,1,0,50613,14075,3366,0,0,0,T2_4574_tol,2,3,||23|1|,|3|2|1|,4,0,1,3,23510,7651,877,0,0,10
T0_4574_tol,3,3,|1|2|3|,|2||13|,2,0,1,6,60897,3009,1291,0,0,20,T1_4574_tol,1,3,|23||1|,|2|13||,7,0,1,0,51660,15122,1047,0,0,0,T2_4574_tol,2,3,|3|2|1|,|3|2|1|,5,0,1,6,24515,8656,1005,1,5,20
T0_4574_tol,3,3,||2|31|,|2||13|,3,0,1,6,61846,3958,949,0,0,20,T1_4574_tol,1,3,|23|1||,|2|13||,8,0,1,0,52711,16173,1051,0,0,0,T2_4574_tol,3,3,|12|3||,|13|2||,0,0,1,6,25184,0,0,0,0,20
T0_4574_tol,3,3,|2||31|,|2||13|,4,0,1,6,62939,5051,1093,0,0,20,T1_4574_tol,1,3,|2|13||,|2|13||,9,0,1,3,53706,17168,995,1,4,5,T2_4574_tol,3,3,|12||3|,|13|2||,1,0,1,6,27228,2044,2044,0,0,20
