sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T2_4576_tol,5,3,||3|12|,||3|12|,3,0,1,15,80027,5098,1056,1,3,50
T2_4576_tol,6,3,|3|2|1|,|31||2|,0,0,1,15,81774,0,0,0,0,50
T2_4576_tol,6,3,|31|2||,|31||2|,1,0,1,15,87524,5750,5750,0,0,50
T2_4576_tol,6,3,|31||2|,|31||2|,2,0,1,18,88501,6727,977,1,2,60
T2_4576_tol,7,3,|3||21|,||1|32|,0,0,1,18,91819,0,0,0,0,60
T2_4576_tol,7,3,|3|1|2|,||1|32|,1,0,1,18,96026,4207,4207,0,0,60
T2_4576_tol,7,3,||13|2|,||1|32|,2,0,1,18,97754,5935,1728,0,0,60
T2_4576_tol,7,3,|2|13||,||1|32|,3,0,1,18,100524,8705,2770,0,0,60
T2_4576_tol,7,3,|2|1|3|,||1|32|,4,0,1,18,101663,9844,1139,0,0,60
T2_4576_tol,7,3,||1|32|,||1|32|,5,0,1,21,102989,11170,1326,1,4,69
T2_4576_tol,8,3,|2|31||,||1|32|,0,0,1,21,105797,0,0,0,0,69
T2_4576_tol,8,3,|21|3||,||1|32|,1,0,1,21,110573,4776,4776,0,0,69
T2_4576_tol,8,3,|21||3|,||1|32|,2,0,1,21,111979,6182,1406,0,0,69
T2_4576_tol,8,3,|2|1|3|,||1|32|,3,0,1,21,113266,7469,1287,0,0,69
T2_4576_tol,8,3,||1|32|,||1|32|,4,0,1,24,114161,8364,895,1,4,79
T2_4576_tol,9,4,|3|41|2|,|21|43||,0,0,1,24,115405,0,0,0,0,79
T2_4576_tol,9,4,||41|23|,|21|43||,1,0,1,24,124080,8675,8675,0,0,79
T2_4576_tol,9,4,||413|2|,|21|43||,2,0,1,24,128292,12887,4212,0,0,79
T2_4576_tol,9,4,|2|413||,|21|43||,3,0,1,24,129488,14083,1196,0,0,79
T2_4576_tol,9,4,|2|41|3|,|21|43||,4,0,1,24,132001,16596,2513,0,0,79
T2_4576_tol,9,4,|21|4|3|,|21|43||,5,0,1,24,133605,18200,1604,0,0,79
T2_4576_tol,9,4,|21|43||,|21|43||,6,0,1,27,134669,19264,1064,1,5,88
T2_4576_tol,10,4,|2||134|,|4|312||,0,0,1,27,135635,0,0,0,0,88
T2_4576_tol,10,4,||2|134|,|4|312||,1,0,1,27,140978,5343,5343,0,0,88
T2_4576_tol,10,4,|4|2|13|,|4|312||,2,0,1,27,143008,7373,2030,0,0,88
T2_4576_tol,10,4,|42||13|,|4|312||,3,0,1,27,146781,11146,3773,0,0,88
T2_4576_tol,10,4,|42|3|1|,|4|312||,4,0,1,27,147987,12352,1206,0,0,88
T2_4576_tol,10,4,|42|31||,|4|312||,5,0,1,27,148975,13340,988,0,0,88
T2_4576_tol,10,4,|4|312||,|4|312||,6,0,1,30,149928,14293,953,1,6,98
T2_4576_tol,11,4,|142||3|,|3|2|14|,0,0,1,30,150752,0,0,0,0,98
T2_4576_tol,11,4,|142|3||,|3|2|14|,1,0,1,30,154859,4107,4107,0,0,98
T2_4576_tol,11,4,|14|32||,|3|2|14|,2,0,1,30,157344,6592,2485,0,0,98
T2_4576_tol,11,4,|1|324||,|3|2|14|,3,0,1,30,158792,8040,1448,0,0,98
T2_4576_tol,11,4,||324|1|,|3|2|14|,4,0,1,30,160309,9557,1517,0,0,98
T2_4576_tol,11,4,||32|14|,|3|2|14|,5,0,1,30,162387,11635,2078,0,0,98
T2_4576_tol,11,4,||3|142|,|3|2|14|,6,0,1,30,163774,13022,1387,0,0,98
T2_4576_tol,11,4,|3||142|,|3|2|14|,7,0,1,30,165793,15041,2019,0,0,98
T2_4576_tol,11,4,|3|2|14|,|3|2|14|,8,0,1,33,167035,16283,1242,1,6,106
T2_4576_tol,12,4,||4|132|,||23|41|,0,0,1,33,167892,0,0,0,0,106
T2_4576_tol,12,4,|2|4|13|,||23|41|,1,0,1,33,175236,7344,7344,0,0,106
T2_4576_tol,12,4,|23|4|1|,||23|41|,2,0,1,33,178033,10141,2797,0,0,106
T2_4576_tol,12,4,|23|41||,||23|41|,3,0,1,33,179175,11283,1142,0,0,106
T2_4576_tol,12,4,|231|4||,||23|41|,4,0,1,33,183258,15366,4083,0,0,106
T2_4576_tol,12,4,|231||4|,||23|41|,5,0,1,33,184353,16461,1095,0,0,106
T2_4576_tol,12,4,|23||41|,||23|41|,6,0,1,33,185552,17660,1199,0,0,106
T2_4576_tol,12,4,|2||413|,||23|41|,7,0,1,33,187871,19979,2319,0,0,106
T2_4576_tol,12,4,||2|413|,||23|41|,8,0,1,33,189152,21260,1281,0,0,106
T2_4576_tol,12,4,||23|41|,||23|41|,9,0,1,36,190046,22154,894,1,6,113
T2_4576_tol,13,4,||1|342|,|1|34|2|,0,0,1,36,190723,0,0,0,0,113
T2_4576_tol,13,4,|1||342|,|1|34|2|,1,0,1,36,194506,3783,3783,0,0,113
T2_4576_tol,13,4,|12||34|,|1|34|2|,2,0,1,36,203625,12902,9119,0,0,113
T2_4576_tol,13,4,|124||3|,|1|34|2|,3,0,1,36,205582,14859,1957,0,0,113
T2_4576_tol,13,4,|124|3||,|1|34|2|,4,0,1,36,207012,16289,1430,0,0,113
T2_4576_tol,13,4,|12|34||,|1|34|2|,5,0,1,36,207965,17242,953,0,0,113
T2_4576_tol,13,4,|1|34|2|,|1|34|2|,6,0,1,39,209016,18293,1051,1,6,123
T2_4576_tol,14,4,|2|4|31|,||231|4|,0,0,1,39,209865,0,0,0,0,123
T2_4576_tol,14,4,|24||31|,||231|4|,1,0,1,39,218048,8183,8183,0,0,123
T2_4576_tol,14,4,|2||314|,||231|4|,2,0,1,39,220218,10353,2170,0,0,123
T2_4576_tol,14,4,||2|314|,||231|4|,3,0,1,39,222181,12316,1963,0,0,123
T2_4576_tol,14,4,|4|2|31|,||231|4|,4,0,1,39,224159,14294,1978,0,0,123
T2_4576_tol,14,4,|41|2|3|,||231|4|,5,0,1,39,225806,15941,1647,0,0,123
T2_4576_tol,14,4,|41|23||,||231|4|,6,0,1,39,227275,17410,1469,0,0,123
T2_4576_tol,14,4,|4|231||,||231|4|,7,0,1,39,228269,18404,994,0,0,123
T2_4576_tol,14,4,||231|4|,||231|4|,8,0,1,42,229216,19351,947,1,7,132
T2_4576_tol,15,4,|||3214|,||3|142|,0,0,1,42,229900,0,0,0,0,132
T2_4576_tol,15,4,|4||321|,||3|142|,1,0,1,42,234669,4769,4769,0,0,132
T2_4576_tol,15,4,|41||32|,||3|142|,2,0,1,42,236853,6953,2184,0,0,132
T2_4576_tol,15,4,|412||3|,||3|142|,3,0,1,42,239522,9622,2669,0,0,132
T2_4576_tol,15,4,|412|3||,||3|142|,4,0,1,42,240460,10560,938,0,0,132
T2_4576_tol,15,4,|41|32||,||3|142|,5,0,1,42,242474,12574,2014,0,0,132
T2_4576_tol,15,4,|4|32|1|,||3|142|,6,0,1,42,244890,14990,2416,0,0,132
T2_4576_tol,15,4,||32|14|,||3|142|,7,0,1,42,246220,16320,1330,0,0,132
T2_4576_tol,15,4,||3|142|,||3|142|,8,0,1,45,247729,17829,1509,1,8,142
T2_4576_tol,16,4,|23|4|1|,||43|12|,0,0,1,45,248368,0,0,0,0,142
T2_4576_tol,16,4,|2|43|1|,||43|12|,1,0,1,45,253635,5267,5267,0,0,142
T2_4576_tol,16,4,||43|12|,||43|12|,2,0,1,48,255373,7005,1738,1,2,152
T2_4576_tol,17,5,|51|423||,||52|134|,0,0,1,48,256283,0,0,0,0,152
T2_4576_tol,17,5,|5|423|1|,||52|134|,1,0,1,48,261302,5019,5019,0,0,152
T2_4576_tol,17,5,|5|42|13|,||52|134|,2,0,1,48,264550,8267,3248,0,0,152
T2_4576_tol,17,5,|52|4|13|,||52|134|,3,0,1,48,267608,11325,3058,0,0,152
T2_4576_tol,17,5,|52||134|,||52|134|,4,0,1,48,269252,12969,1644,0,0,152
T2_4576_tol,17,5,|5||1342|,||52|134|,5,0,1,48,271556,15273,2304,0,0,152
T2_4576_tol,17,5,||5|1342|,||52|134|,6,0,1,48,272413,16130,857,0,0,152
T2_4576_tol,17,5,||52|134|,||52|134|,7,0,1,51,273364,17081,951,1,7,162
T2_4576_tol,18,5,|42|53|1|,|4|2|315|,0,0,1,51,273992,0,0,0,0,162
T2_4576_tol,18,5,|421|53||,|4|2|315|,1,0,1,51,278137,4145,4145,0,0,162
T2_4576_tol,18,5,|421|5|3|,|4|2|315|,2,0,1,51,279650,5658,1513,0,0,162
T2_4576_tol,18,5,|42|5|31|,|4|2|315|,3,0,1,51,281992,8000,2342,0,0,162
T2_4576_tol,18,5,|42||315|,|4|2|315|,4,0,1,51,284094,10102,2102,0,0,162
T2_4576_tol,18,5,|4|2|315|,|4|2|315|,5,0,1,54,285413,11421,1319,1,5,172
T2_4576_tol,19,5,|5|1|342|,|154|3|2|,0,0,1,54,286147,0,0,0,0,172
T2_4576_tol,19,5,||1|3425|,|154|3|2|,1,0,1,54,292124,5977,5977,0,0,172
T2_4576_tol,19,5,|1||3425|,|154|3|2|,2,0,1,54,293923,7776,1799,0,0,172
T2_4576_tol,19,5,|15||342|,|154|3|2|,3,0,1,54,295630,9483,1707,0,0,172
T2_4576_tol,19,5,|152||34|,|154|3|2|,4,0,1,54,300246,14099,4616,0,0,172
T2_4576_tol,19,5,|1524||3|,|154|3|2|,5,0,1,54,306071,19924,5825,0,0,172
T2_4576_tol,19,5,|1524|3||,|154|3|2|,6,0,1,54,307861,21714,1790,0,0,172
T2_4576_tol,19,5,|152|34||,|154|3|2|,7,0,1,54,309541,23394,1680,0,0,172
T2_4576_tol,19,5,|15|34|2|,|154|3|2|,8,0,1,54,310903,24756,1362,0,0,172
T2_4576_tol,19,5,|154|3|2|,|154|3|2|,9,0,1,57,311944,25797,1041,1,8,181
T2_4576_tol,20,5,|5|3|142|,|31|425||,0,0,1,57,312657,0,0,0,0,181
T2_4576_tol,20,5,||3|1425|,|31|425||,1,0,1,57,320338,7681,7681,0,0,181
T2_4576_tol,20,5,|3||1425|,|31|425||,2,0,1,57,321816,9159,1478,0,0,181
T2_4576_tol,20,5,|35||142|,|31|425||,3,0,1,57,324349,11692,2533,0,0,181
T2_4576_tol,20,5,|352||14|,|31|425||,4,0,1,57,328260,15603,3911,0,0,181
T2_4576_tol,20,5,|352|4|1|,|31|425||,5,0,1,57,329512,16855,1252,0,0,181
T2_4576_tol,20,5,|35|42|1|,|31|425||,6,0,1,57,331501,18844,1989,0,0,181
T2_4576_tol,20,5,|3|425|1|,|31|425||,7,0,1,57,332599,19942,1098,0,0,181
T2_4576_tol,20,5,|31|425||,|31|425||,8,0,1,60,333596,20939,997,1,8,191
T2_4576_tol,21,5,||521|34|,|12|4|53|,0,0,1,60,334442,0,0,0,0,191
T2_4576_tol,21,5,|1|52|34|,|12|4|53|,1,0,1,60,337521,3079,3079,0,0,191
T2_4576_tol,21,5,|12|5|34|,|12|4|53|,2,0,1,60,338771,4329,1250,0,0,191
T2_4576_tol,21,5,|125||34|,|12|4|53|,3,0,1,60,342037,7595,3266,0,0,191
T2_4576_tol,21,5,|125|4|3|,|12|4|53|,4,0,1,60,343324,8882,1287,0,0,191
T2_4576_tol,21,5,|125|43||,|12|4|53|,5,0,1,60,345537,11095,2213,0,0,191
T2_4576_tol,21,5,|12|43|5|,|12|4|53|,6,0,1,60,346985,12543,1448,0,0,191
T2_4576_tol,21,5,|12|4|53|,|12|4|53|,7,0,1,63,348032,13590,1047,1,7,201
T2_4576_tol,22,5,|21|5|43|,|3|1|542|,0,0,1,63,348672,0,0,0,0,201
T2_4576_tol,22,5,|213|5|4|,|3|1|542|,1,0,1,63,356227,7555,7555,0,0,201
T2_4576_tol,22,5,|2134|5||,|3|1|542|,2,0,1,63,358880,10208,2653,0,0,201
T2_4576_tol,22,5,|2134||5|,|3|1|542|,3,0,1,63,359753,11081,873,0,0,201
T2_4576_tol,22,5,|213||54|,|3|1|542|,4,0,1,63,361148,12476,1395,0,0,201
T2_4576_tol,22,5,|21|3|54|,|3|1|542|,5,0,1,63,364284,15612,3136,0,0,201
T2_4576_tol,22,5,|2|31|54|,|3|1|542|,6,0,1,63,367603,18931,3319,0,0,201
T2_4576_tol,22,5,||31|542|,|3|1|542|,7,0,1,63,368632,19960,1029,0,0,201
T2_4576_tol,22,5,||3|5421|,|3|1|542|,8,0,1,63,371525,22853,2893,0,0,201
T2_4576_tol,22,5,|3||5421|,|3|1|542|,9,0,1,63,372509,23837,984,0,0,201
T2_4576_tol,22,5,|3|1|542|,|3|1|542|,10,0,1,66,373548,24876,1039,1,9,210
T2_4576_tol,23,5,|235||41|,|3|52|41|,0,0,1,66,374333,0,0,0,0,210
T2_4576_tol,23,5,|23|5|41|,|3|52|41|,1,0,1,66,379598,5265,5265,0,0,210
T2_4576_tol,23,5,|2|5|413|,|3|52|41|,2,0,1,66,381676,7343,2078,0,0,210
T2_4576_tol,23,5,||52|413|,|3|52|41|,3,0,1,66,382915,8582,1239,0,0,210
T2_4576_tol,23,5,|3|52|41|,|3|52|41|,4,0,1,69,383921,9588,1006,1,4,220
T2_4576_tol,24,5,|5142|3||,||1452|3|,0,0,1,69,384673,0,0,0,0,220
T2_4576_tol,24,5,|5142||3|,||1452|3|,1,0,1,69,387508,2835,2835,0,0,220
T2_4576_tol,24,5,|514||32|,||1452|3|,2,0,1,69,391074,6401,3566,0,0,220
T2_4576_tol,24,5,|51||324|,||1452|3|,3,0,1,69,392626,7953,1552,0,0,220
T2_4576_tol,24,5,|5|1|324|,||1452|3|,4,0,1,69,395412,10739,2786,0,0,220
T2_4576_tol,24,5,|5|14|32|,||1452|3|,5,0,1,69,396300,11627,888,0,0,220
T2_4576_tol,24,5,||145|32|,||1452|3|,6,0,1,69,397389,12716,1089,0,0,220
T2_4576_tol,24,5,||1452|3|,||1452|3|,7,0,1,72,398442,13769,1053,1,7,230
