sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T0_4572_tol,1,3,||32|1|,|3|12||,0,0,1,0,62602,0,0,0,0,0
T0_4572_tol,1,3,||3|12|,|3|12||,1,0,1,0,80259,17657,17657,0,0,0
T0_4572_tol,1,3,|3||12|,|3|12||,2,0,1,0,81281,18679,1022,0,0,0
T0_4572_tol,1,3,|32||1|,|3|12||,3,0,1,0,83009,20407,1728,0,0,0
T0_4572_tol,1,3,|32|1||,|3|12||,4,0,1,0,84457,21855,1448,0,0,0
T0_4572_tol,1,3,|3|12||,|3|12||,5,0,1,3,85768,23166,1311,1,5,10
T0_4572_tol,2,3,||1|23|,|2|3|1|,0,0,1,3,90829,0,0,0,0,10
T0_4572_tol,2,3,||13|2|,|2|3|1|,1,0,1,3,94112,3283,3283,0,0,10
T0_4572_tol,2,3,|2|13||,|2|3|1|,2,0,1,3,95989,5160,1877,0,0,10
T0_4572_tol,2,3,|23|1||,|2|3|1|,3,0,1,3,97860,7031,1871,0,0,10
T0_4572_tol,2,3,|23||1|,|2|3|1|,4,0,1,3,98977,8148,1117,0,0,10
T0_4572_tol,2,3,|2|3|1|,|2|3|1|,5,0,1,6,99955,9126,978,1,5,20
T0_4572_tol,3,3,|312|||,||1|32|,0,0,1,6,101613,0,0,0,0,20
T0_4572_tol,3,3,|31||2|,||1|32|,1,0,1,6,112975,11362,11362,0,0,20
T0_4572_tol,3,3,|3|1|2|,||1|32|,2,0,1,6,114097,12484,1122,0,0,20
T0_4572_tol,3,3,|3|12||,||1|32|,3,0,1,6,115526,13913,1429,0,0,20
T0_4572_tol,3,3,||12|3|,||1|32|,4,0,1,6,116359,14746,833,0,0,20
T0_4572_tol,3,3,||1|32|,||1|32|,5,0,1,9,117262,15649,903,1,5,30
T0_4572_tol,4,3,|2|13||,|31||2|,0,0,1,9,118427,0,0,0,0,30
T0_4572_tol,4,3,||13|2|,|31||2|,1,0,1,9,120691,2264,2264,0,0,30
T0_4572_tol,4,3,|3|1|2|,|31||2|,2,0,1,9,121567,3140,876,0,0,30
T0_4572_tol,4,3,|31||2|,|31||2|,3,0,1,12,122374,3947,807,1,3,40
T0_4572_tol,5,3,|1|32||,|1|2|3|,0,0,1,12,123610,0,0,0,0,40
T0_4572_tol,5,3,|12|3||,|1|2|3|,1,0,1,12,125927,2317,2317,0,0,40
T0_4572_tol,5,3,|12||3|,|1|2|3|,2,0,1,12,126697,3087,770,0,0,40
T0_4572_tol,5,3,|1|2|3|,|1|2|3|,3,0,1,15,127537,3927,840,1,3,50
T0_4572_tol,6,3,|23|1||,||1|23|,0,0,1,15,128424,0,0,0,0,50
T0_4572_tol,6,3,|2|1|3|,||1|23|,1,0,1,15,129987,1563,1563,0,0,50
T0_4572_tol,6,3,||1|32|,||1|23|,2,0,1,15,131196,2772,1209,0,0,50
T0_4572_tol,6,3,||12|3|,||1|23|,3,0,1,15,135330,6906,4134,0,0,50
T0_4572_tol,6,3,|3|12||,||1|23|,4,0,1,15,136145,7721,815,0,0,50
T0_4572_tol,6,3,|3|1|2|,||1|23|,5,0,1,15,136840,8416,695,0,0,50
T0_4572_tol,6,3,||1|23|,||1|23|,6,0,1,18,137832,9408,992,1,3,57
T0_4572_tol,7,3,||32|1|,||23|1|,0,0,1,18,138513,0,0,0,0,57
T0_4572_tol,7,3,||3|12|,||23|1|,1,0,1,18,145507,6994,6994,0,0,57
T0_4572_tol,7,3,|3||12|,||23|1|,2,0,1,18,146258,7745,751,0,0,57
T0_4572_tol,7,3,|3|2|1|,||23|1|,3,0,1,18,147128,8615,870,0,0,57
T0_4572_tol,7,3,||23|1|,||23|1|,4,0,1,21,147949,9436,821,1,4,67
T0_4572_tol,8,3,|23|1||,|3|2|1|,0,0,1,21,149038,0,0,0,0,67
T0_4572_tol,8,3,|23||1|,|3|2|1|,1,0,1,21,150927,1889,1889,0,0,67
T0_4572_tol,8,3,|2||13|,|3|2|1|,2,0,1,21,151973,2935,1046,0,0,67
T0_4572_tol,8,3,||2|13|,|3|2|1|,3,0,1,21,152719,3681,746,0,0,67
T0_4572_tol,8,3,|3|2|1|,|3|2|1|,4,0,1,24,153925,4887,1206,1,4,77
T0_4572_tol,9,4,|34|12||,|2|14|3|,0,0,1,24,154900,0,0,0,0,77
T0_4572_tol,9,4,|3|124||,|2|14|3|,1,0,1,24,161801,6901,6901,0,0,77
