sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T1_4577_tol,1,3,||12|3|,|23||1|,0,0,1,0,64735,0,0,0,0,0
T1_4577_tol,1,3,|2|1|3|,|23||1|,1,0,1,0,80342,15607,15607,0,0,0
T1_4577_tol,1,3,|23|1||,|23||1|,2,0,1,0,83661,18926,3319,0,0,0
T1_4577_tol,1,3,|23||1|,|23||1|,3,0,1,3,84979,20244,1318,1,3,10
T1_4577_tol,2,3,||3|21|,|3|12||,0,0,1,3,93899,0,0,0,0,10
T1_4577_tol,2,3,|3||21|,|3|12||,1,0,1,3,99349,5450,5450,0,0,10
T1_4577_tol,2,3,|3|1|2|,|3|12||,2,0,1,3,105911,12012,6562,0,0,10
T1_4577_tol,2,3,|3|12||,|3|12||,3,0,1,6,107788,13889,1877,1,3,20
T1_4577_tol,3,3,|2|1|3|,|31||2|,0,0,1,6,109223,0,0,0,0,20
T1_4577_tol,3,3,||1|32|,|31||2|,1,0,1,6,115074,5851,5851,0,0,20
T1_4577_tol,3,3,|1||32|,|31||2|,2,0,1,6,116998,7775,1924,0,0,20
T1_4577_tol,3,3,|1|2|3|,|31||2|,3,0,1,6,121457,12234,4459,0,0,20
T1_4577_tol,3,3,||21|3|,|31||2|,4,0,1,6,124917,15694,3460,0,0,20
T1_4577_tol,3,3,|3|21||,|31||2|,5,0,1,6,128009,18786,3092,0,0,20
T1_4577_tol,3,3,|31|2||,|31||2|,6,0,1,6,129713,20490,1704,0,0,20
T1_4577_tol,3,3,|31||2|,|31||2|,7,0,1,9,131397,22174,1684,1,4,27
T1_4577_tol,4,3,|1|32||,|1|23||,0,0,1,9,132767,0,0,0,0,27
T1_4577_tol,4,3,|1|3|2|,|1|23||,1,0,1,9,139871,7104,7104,0,0,27
T1_4577_tol,4,3,|13||2|,|1|23||,2,0,1,9,142267,9500,2396,0,0,27
T1_4577_tol,4,3,|13|2||,|1|23||,3,0,1,9,143736,10969,1469,0,0,27
T1_4577_tol,4,3,|1|23||,|1|23||,4,0,1,12,145044,12277,1308,1,4,37
T1_4577_tol,5,3,|21|3||,|3|12||,0,0,1,12,146184,0,0,0,0,37
T1_4577_tol,5,3,|2|3|1|,|3|12||,1,0,1,12,150704,4520,4520,0,0,37
T1_4577_tol,5,3,||3|12|,|3|12||,2,0,1,12,153330,7146,2626,0,0,37
T1_4577_tol,5,3,|3||12|,|3|12||,3,0,1,12,154927,8743,1597,0,0,37
T1_4577_tol,5,3,|32||1|,|3|12||,4,0,1,12,158866,12682,3939,0,0,37
T1_4577_tol,5,3,|32|1||,|3|12||,5,0,1,12,160211,14027,1345,0,0,37
T1_4577_tol,5,3,|3|12||,|3|12||,6,0,1,15,161309,15125,1098,1,4,45
T1_4577_tol,6,3,|123|||,||2|13|,0,0,1,15,163432,0,0,0,0,45
T1_4577_tol,6,3,|12||3|,||2|13|,1,0,1,15,169260,5828,5828,0,0,45
T1_4577_tol,6,3,|1|2|3|,||2|13|,2,0,1,15,170806,7374,1546,0,0,45
T1_4577_tol,6,3,|1|23||,||2|13|,3,0,1,15,174198,10766,3392,0,0,45
T1_4577_tol,6,3,||23|1|,||2|13|,4,0,1,15,175274,11842,1076,0,0,45
T1_4577_tol,6,3,||2|13|,||2|13|,5,0,1,18,176580,13148,1306,1,5,55
T1_4577_tol,7,3,|2||31|,||3|21|,0,0,1,18,177882,0,0,0,0,55
T1_4577_tol,7,3,|21||3|,||3|21|,1,0,1,18,184812,6930,6930,0,0,55
T1_4577_tol,7,3,|21|3||,||3|21|,2,0,1,18,186185,8303,1373,0,0,55
T1_4577_tol,7,3,|2|31||,||3|21|,3,0,1,18,188983,11101,2798,0,0,55
T1_4577_tol,7,3,||31|2|,||3|21|,4,0,1,18,190208,12326,1225,0,0,55
T1_4577_tol,7,3,||3|21|,||3|21|,5,0,1,21,191345,13463,1137,1,5,65
T1_4577_tol,8,3,|32|1||,|3|12||,0,0,1,21,192509,0,0,0,0,65
T1_4577_tol,8,3,|3|12||,|3|12||,1,0,1,24,200878,8369,8369,1,1,75
T1_4577_tol,9,4,|3|2|14|,|42|31||,0,0,1,24,201852,0,0,0,0,75
T1_4577_tol,9,4,||2|143|,|42|31||,1,0,1,24,209262,7410,7410,0,0,75
T1_4577_tol,9,4,||23|14|,|42|31||,2,0,1,24,211894,10042,2632,0,0,75
T1_4577_tol,9,4,|4|23|1|,|42|31||,3,0,1,24,213025,11173,1131,0,0,75
T1_4577_tol,9,4,|4|2|13|,|42|31||,4,0,1,24,217530,15678,4505,0,0,75
T1_4577_tol,9,4,|42||13|,|42|31||,5,0,1,24,218706,16854,1176,0,0,75
T1_4577_tol,9,4,|42|3|1|,|42|31||,6,0,1,24,221396,19544,2690,0,0,75
