sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T1_4572_tol,1,3,||31|2|,|12||3|,0,0,1,0,52651,0,0,0,0,0
T1_4572_tol,1,3,|2|31||,|12||3|,1,0,1,0,56802,4151,4151,0,0,0
T1_4572_tol,1,3,|21|3||,|12||3|,2,0,1,0,57941,5290,1139,0,0,0
T1_4572_tol,1,3,|21||3|,|12||3|,3,0,1,0,58977,6326,1036,0,0,0
T1_4572_tol,1,3,|2|1|3|,|12||3|,4,0,1,0,64091,11440,5114,0,0,0
T1_4572_tol,1,3,||1|32|,|12||3|,5,0,1,0,65413,12762,1322,0,0,0
T1_4572_tol,1,3,|1||32|,|12||3|,6,0,1,0,66611,13960,1198,0,0,0
T1_4572_tol,1,3,|12||3|,|12||3|,7,0,1,3,67611,14960,1000,1,3,6
T1_4572_tol,2,3,|2|1|3|,|13|2||,0,0,1,3,70599,0,0,0,0,6
T1_4572_tol,2,3,|2||31|,|13|2||,1,0,1,3,74782,4183,4183,0,0,6
T1_4572_tol,2,3,||2|31|,|13|2||,2,0,1,3,75864,5265,1082,0,0,6
T1_4572_tol,2,3,|1|2|3|,|13|2||,3,0,1,3,77120,6521,1256,0,0,6
T1_4572_tol,2,3,|13|2||,|13|2||,4,0,1,6,78141,7542,1021,1,4,16
T1_4572_tol,3,3,|2||13|,|1|3|2|,0,0,1,6,78961,0,0,0,0,16
T1_4572_tol,3,3,|2|3|1|,|1|3|2|,1,0,1,6,81287,2326,2326,0,0,16
T1_4572_tol,3,3,|2|31||,|1|3|2|,2,0,1,6,82182,3221,895,0,0,16
T1_4572_tol,3,3,||31|2|,|1|3|2|,3,0,1,6,82981,4020,799,0,0,16
T1_4572_tol,3,3,|1|3|2|,|1|3|2|,4,0,1,9,83778,4817,797,1,4,26
T1_4572_tol,4,3,||1|23|,|1||32|,0,0,1,9,84872,0,0,0,0,26
T1_4572_tol,4,3,|1||23|,|1||32|,1,0,1,9,86861,1989,1989,0,0,26
T1_4572_tol,4,3,|1|3|2|,|1||32|,2,0,1,9,87759,2887,898,0,0,26
T1_4572_tol,4,3,|12|3||,|1||32|,3,0,1,9,89287,4415,1528,0,0,26
T1_4572_tol,4,3,|12||3|,|1||32|,4,0,1,9,90020,5148,733,0,0,26
T1_4572_tol,4,3,|1||32|,|1||32|,5,0,1,12,91268,6396,1248,1,5,36
T1_4572_tol,5,3,||132||,|31|2||,0,0,1,12,91831,0,0,0,0,36
T1_4572_tol,5,3,||13|2|,|31|2||,1,0,1,12,95415,3584,3584,0,0,36
T1_4572_tol,5,3,|3|1|2|,|31|2||,2,0,1,12,97079,5248,1664,0,0,36
