sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T2_4578_tol,1,3,|2|3|1|,|3||21|,0,0,1,0,6102,0,0,0,0,0
T2_4578_tol,1,3,||3|12|,|3||21|,1,0,1,0,14507,8405,8405,0,0,0
T2_4578_tol,1,3,|3||12|,|3||21|,2,0,1,0,16399,10297,1892,0,0,0
T2_4578_tol,1,3,|3|2|1|,|3||21|,3,0,1,0,20584,14482,4185,0,0,0
T2_4578_tol,1,3,|31|2||,|3||21|,4,0,1,0,22923,16821,2339,0,0,0
T2_4578_tol,1,3,|31||2|,|3||21|,5,0,1,0,24276,18174,1353,0,0,0
T2_4578_tol,1,3,|3||21|,|3||21|,6,0,1,3,25966,19864,1690,1,4,8
T2_4578_tol,2,3,|1||23|,|1|3|2|,0,0,1,3,26783,0,0,0,0,8
T2_4578_tol,2,3,|1|3|2|,|1|3|2|,1,0,1,6,29233,2450,2450,1,1,18
T2_4578_tol,3,3,|2|13||,|2||13|,0,0,1,6,30189,0,0,0,0,18
T2_4578_tol,3,3,|23|1||,|2||13|,1,0,1,6,33238,3049,3049,0,0,18
T2_4578_tol,3,3,|23||1|,|2||13|,2,0,1,6,34053,3864,815,0,0,18
T2_4578_tol,3,3,|2||13|,|2||13|,3,0,1,9,35275,5086,1222,1,3,28
T2_4578_tol,4,3,|2|31||,|32||1|,0,0,1,9,36054,0,0,0,0,28
T2_4578_tol,4,3,|2|3|1|,|32||1|,1,0,1,9,40074,4020,4020,0,0,28
T2_4578_tol,4,3,||3|12|,|32||1|,2,0,1,9,42038,5984,1964,0,0,28
T2_4578_tol,4,3,|3||12|,|32||1|,3,0,1,9,43260,7206,1222,0,0,28
T2_4578_tol,4,3,|32||1|,|32||1|,4,0,1,12,44589,8535,1329,1,4,38
T2_4578_tol,5,3,|1|2|3|,|3|21||,0,0,1,12,45410,0,0,0,0,38
T2_4578_tol,5,3,||21|3|,|3|21||,1,0,1,12,48795,3385,3385,0,0,38
T2_4578_tol,5,3,|3|21||,|3|21||,2,0,1,15,49753,4343,958,1,2,48
