sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T1_4576_tol,1,3,|1|3|2|,||21|3|,0,0,1,0,18725,0,0,0,0,0
T1_4576_tol,1,3,|12|3||,||21|3|,1,0,1,0,31214,12489,12489,0,0,0
T1_4576_tol,1,3,|12|3||,||21|3|,2,0,1,0,31999,13274,785,0,0,0
T1_4576_tol,1,3,|12|3||,||21|3|,3,0,1,0,34750,16025,2751,0,0,0
T1_4576_tol,1,3,|12||3|,||21|3|,4,0,1,0,39600,20875,4850,0,0,0
T1_4576_tol,1,3,|1|2|3|,||21|3|,5,0,1,0,45301,26576,5701,0,0,0
T1_4576_tol,1,3,||21|3|,||21|3|,6,0,1,3,47654,28929,2353,1,4,8
T1_4576_tol,2,3,|3|12||,|31|2||,0,0,1,3,82773,0,0,0,0,8
T1_4576_tol,2,3,|3|1|2|,|31|2||,1,0,1,3,88965,6192,6192,0,0,8
T1_4576_tol,2,3,|31||2|,|31|2||,2,0,1,3,90698,7925,1733,0,0,8
T1_4576_tol,2,3,|31|2||,|31|2||,3,0,1,6,92395,9622,1697,1,3,18
T1_4576_tol,3,3,|132|||,||13|2|,0,0,1,6,93900,0,0,0,0,18
T1_4576_tol,3,3,|13||2|,||13|2|,1,0,1,6,97330,3430,3430,0,0,18
T1_4576_tol,3,3,|1||23|,||13|2|,2,0,1,6,99596,5696,2266,0,0,18
T1_4576_tol,3,3,||1|23|,||13|2|,3,0,1,6,100810,6910,1214,0,0,18
T1_4576_tol,3,3,||13|2|,||13|2|,4,0,1,9,102018,8118,1208,1,4,28
T1_4576_tol,4,3,|2|3|1|,|23||1|,0,0,1,9,103529,0,0,0,0,28
T1_4576_tol,4,3,|2||13|,|23||1|,1,0,1,9,110081,6552,6552,0,0,28
T1_4576_tol,4,3,|2||13|,|23||1|,2,0,1,9,114630,11101,4549,0,0,28
T1_4576_tol,4,3,|23||1|,|23||1|,3,0,1,12,116519,12990,1889,1,1,36
T1_4576_tol,5,3,||32|1|,|23|1||,0,0,1,12,117448,0,0,0,0,36
T1_4576_tol,5,3,|2|3|1|,|23|1||,1,0,1,12,121668,4220,4220,0,0,36
T1_4576_tol,5,3,|23||1|,|23|1||,2,0,1,12,122815,5367,1147,0,0,36
T1_4576_tol,5,3,|23|1||,|23|1||,3,0,1,15,123833,6385,1018,1,3,46
T1_4576_tol,6,3,||31|2|,||23|1|,0,0,1,15,126391,0,0,0,0,46
T1_4576_tol,6,3,|1|3|2|,||23|1|,1,0,1,15,130702,4311,4311,0,0,46
T1_4576_tol,6,3,|1|32||,||23|1|,2,0,1,15,137181,10790,6479,0,0,46
T1_4576_tol,6,3,||32|1|,||23|1|,3,0,1,15,138309,11918,1128,0,0,46
T1_4576_tol,6,3,|2|3|1|,||23|1|,4,0,1,15,140177,13786,1868,0,0,46
T1_4576_tol,6,3,|2||13|,||23|1|,5,0,1,15,141308,14917,1131,0,0,46
T1_4576_tol,6,3,||2|13|,||23|1|,6,0,1,15,142477,16086,1169,0,0,46
T1_4576_tol,6,3,||23|1|,||23|1|,7,0,1,18,143394,17003,917,1,5,54
T1_4576_tol,7,3,||23|1|,|2||13|,0,0,1,18,144551,0,0,0,0,54
T1_4576_tol,7,3,||2|13|,|2||13|,1,0,1,18,147416,2865,2865,0,0,54
T1_4576_tol,7,3,|2||13|,|2||13|,2,0,1,21,148400,3849,984,1,2,64
T1_4576_tol,8,3,|31||2|,||12|3|,0,0,1,21,151327,0,0,0,0,64
T1_4576_tol,8,3,|3|1|2|,||12|3|,1,0,1,21,155136,3809,3809,0,0,64
T1_4576_tol,8,3,|3|12||,||12|3|,2,0,1,21,156119,4792,983,0,0,64
