sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T2_4579_tol,1,3,|||123|,|2|1|3|,0,0,1,0,8499,0,0,0,0,0
T2_4579_tol,1,3,||3|12|,|2|1|3|,1,0,1,0,12793,4294,4294,0,0,0
T2_4579_tol,1,3,|2|3|1|,|2|1|3|,2,0,1,0,15158,6659,2365,0,0,0
T2_4579_tol,1,3,|23||1|,|2|1|3|,3,0,1,0,17452,8953,2294,0,0,0
T2_4579_tol,1,3,|23|1||,|2|1|3|,4,0,1,0,18694,10195,1242,0,0,0
T2_4579_tol,1,3,|2|1|3|,|2|1|3|,5,0,1,3,19913,11414,1219,1,5,10
T2_4579_tol,2,3,|3|1|2|,||132||,0,0,1,3,24952,0,0,0,0,10
T2_4579_tol,2,3,||13|2|,||132||,1,0,1,3,28711,3759,3759,0,0,10
T2_4579_tol,2,3,||132||,||132||,2,0,1,6,29674,4722,963,1,2,20
T2_4579_tol,3,3,||21|3|,|3|21||,0,0,1,6,31723,0,0,0,0,20
T2_4579_tol,3,3,|3|21||,|3|21||,1,0,1,9,33933,2210,2210,1,1,30
T2_4579_tol,4,3,|1|32||,|2|3|1|,0,0,1,9,36881,0,0,0,0,30
T2_4579_tol,4,3,||32|1|,|2|3|1|,1,0,1,9,39388,2507,2507,0,0,30
T2_4579_tol,4,3,|2|3|1|,|2|3|1|,2,0,1,12,40406,3525,1018,1,2,40
T2_4579_tol,5,3,|2|1|3|,|231|||,0,0,1,12,42567,0,0,0,0,40
T2_4579_tol,5,3,|23|1||,|231|||,1,0,1,12,45810,3243,3243,0,0,40
T2_4579_tol,5,3,|231|||,|231|||,2,0,1,15,46598,4031,788,1,2,50
T2_4579_tol,6,3,|3||12|,|32|1||,0,0,1,15,49239,0,0,0,0,50
T2_4579_tol,6,3,|32||1|,|32|1||,1,0,1,15,51860,2621,2621,0,0,50
T2_4579_tol,6,3,|32|1||,|32|1||,2,0,1,18,52810,3571,950,1,2,60
T2_4579_tol,7,3,|3|1|2|,|3|12||,0,0,1,18,54320,0,0,0,0,60
T2_4579_tol,7,3,|3|12||,|3|12||,1,0,1,21,61898,7578,7578,1,1,70
T2_4579_tol,8,3,||32|1|,|2||31|,0,0,1,21,64607,0,0,0,0,70
T2_4579_tol,8,3,|2|3|1|,|2||31|,1,0,1,21,68169,3562,3562,0,0,70
T2_4579_tol,8,3,|21|3||,|2||31|,2,0,1,21,70122,5515,1953,0,0,70
T2_4579_tol,8,3,|21||3|,|2||31|,3,0,1,21,71861,7254,1739,0,0,70
T2_4579_tol,8,3,|2||31|,|2||31|,4,0,1,24,73439,8832,1578,1,4,80
T2_4579_tol,9,4,|34||21|,||124|3|,0,0,1,24,75702,0,0,0,0,80
T2_4579_tol,9,4,|34|1|2|,||124|3|,1,0,1,24,79410,3708,3708,0,0,80
T2_4579_tol,9,4,|34|12||,||124|3|,2,0,1,24,82031,6329,2621,0,0,80
T2_4579_tol,9,4,|3|124||,||124|3|,3,0,1,24,84167,8465,2136,0,0,80
T2_4579_tol,9,4,||124|3|,||124|3|,4,0,1,27,85108,9406,941,1,4,90
T2_4579_tol,10,4,||4|231|,||24|13|,0,0,1,27,87355,0,0,0,0,90
T2_4579_tol,10,4,|4||231|,||24|13|,1,0,1,27,90321,2966,2966,0,0,90
T2_4579_tol,10,4,|41||23|,||24|13|,2,0,1,27,91399,4044,1078,0,0,90
T2_4579_tol,10,4,|413||2|,||24|13|,3,0,1,27,93014,5659,1615,0,0,90
T2_4579_tol,10,4,|413|2||,||24|13|,4,0,1,27,94162,6807,1148,0,0,90
T2_4579_tol,10,4,|41|2|3|,||24|13|,5,0,1,27,95406,8051,1244,0,0,90
T2_4579_tol,10,4,|4|2|31|,||24|13|,6,0,1,27,96711,9356,1305,0,0,90
T2_4579_tol,10,4,||24|31|,||24|13|,7,0,1,27,97643,10288,932,0,0,90
T2_4579_tol,10,4,|1|24|3|,||24|13|,8,0,1,27,98851,11496,1208,0,0,90
T2_4579_tol,10,4,|1|243||,||24|13|,9,0,1,27,101364,14009,2513,0,0,90
T2_4579_tol,10,4,||243|1|,||24|13|,10,0,1,27,102380,15025,1016,0,0,90
T2_4579_tol,10,4,||24|13|,||24|13|,11,0,1,30,103201,15846,821,1,8,97
T2_4579_tol,11,4,|3|1|42|,|2|3|14|,0,0,1,30,105251,0,0,0,0,97
T2_4579_tol,11,4,||13|42|,|2|3|14|,1,0,1,30,108982,3731,3731,0,0,97
T2_4579_tol,11,4,|2|13|4|,|2|3|14|,2,0,1,30,109964,4713,982,0,0,97
T2_4579_tol,11,4,|2|1|43|,|2|3|14|,3,0,1,30,112848,7597,2884,0,0,97
T2_4579_tol,11,4,|21||43|,|2|3|14|,4,0,1,30,114393,9142,1545,0,0,97
T2_4579_tol,11,4,|21|3|4|,|2|3|14|,5,0,1,30,115451,10200,1058,0,0,97
T2_4579_tol,11,4,|21|34||,|2|3|14|,6,0,1,30,116837,11586,1386,0,0,97
T2_4579_tol,11,4,|2|34|1|,|2|3|14|,7,0,1,30,117736,12485,899,0,0,97
T2_4579_tol,11,4,|2|3|14|,|2|3|14|,8,0,1,33,118514,13263,778,1,7,106
T2_4579_tol,12,4,||1|243|,|1|34|2|,0,0,1,33,120989,0,0,0,0,106
T2_4579_tol,12,4,|1||243|,|1|34|2|,1,0,1,33,123613,2624,2624,0,0,106
T2_4579_tol,12,4,|1|3|24|,|1|34|2|,2,0,1,33,124847,3858,1234,0,0,106
T2_4579_tol,12,4,|1|34|2|,|1|34|2|,3,0,1,36,125621,4632,774,1,3,116
T2_4579_tol,13,4,||32|14|,||12|34|,0,0,1,36,126715,0,0,0,0,116
T2_4579_tol,13,4,|2|3|14|,||12|34|,1,0,1,36,132477,5762,5762,0,0,116
T2_4579_tol,13,4,|23||14|,||12|34|,2,0,1,36,133505,6790,1028,0,0,116
T2_4579_tol,13,4,|23|4|1|,||12|34|,3,0,1,36,134396,7681,891,0,0,116
T2_4579_tol,13,4,|2|4|13|,||12|34|,4,0,1,36,135749,9034,1353,0,0,116
T2_4579_tol,13,4,||42|13|,||12|34|,5,0,1,36,137229,10514,1480,0,0,116
T2_4579_tol,13,4,|2|4|13|,||12|34|,6,0,1,36,142464,15749,5235,0,0,116
