sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done
T1_4581_tol,1,3,|31||2|,|21||3|,0,0,1,0,32636,0,0,0
T1_4581_tol,1,3,|31|2||,|21||3|,1,0,1,0,40103,7467,7467,0
T1_4581_tol,1,3,|3|21||,|21||3|,2,0,1,0,41711,9075,1608,0
T1_4581_tol,1,3,||21|3|,|21||3|,3,0,1,0,42574,9938,863,0
T1_4581_tol,1,3,||2|31|,|21||3|,4,0,1,0,43909,11273,1335,0
T1_4581_tol,1,3,|2||31|,|21||3|,5,0,1,0,44690,12054,781,0
T1_4581_tol,1,3,|21||3|,|21||3|,6,0,1,3,45858,13222,1168,1
T1_4581_tol,2,3,|1|2|3|,|13|2||,0,0,1,3,47142,0,0,0
T1_4581_tol,2,3,|13|2||,|13|2||,1,0,1,6,49811,2669,2669,1
T1_4581_tol,3,3,|||213|,|2|3|1|,0,0,1,6,50222,0,0,0
T1_4581_tol,3,3,||3|21|,|2|3|1|,1,0,1,6,52541,2319,2319,0
T1_4581_tol,3,3,||31|2|,|2|3|1|,2,0,1,6,54436,4214,1895,0
T1_4581_tol,3,3,|2|31||,|2|3|1|,3,0,1,6,55326,5104,890,0
T1_4581_tol,3,3,|2|3|1|,|2|3|1|,4,0,1,9,55988,5766,662,1
T1_4581_tol,4,3,|2|3|1|,|31|2||,0,0,1,9,56564,0,0,0
T1_4581_tol,4,3,|2||13|,|31|2||,1,0,1,9,60794,4230,4230,0
T1_4581_tol,4,3,||2|13|,|31|2||,2,0,1,9,61648,5084,854,0
T1_4581_tol,4,3,|3|2|1|,|31|2||,3,0,1,9,62645,6081,997,0
T1_4581_tol,4,3,|31|2||,|31|2||,4,0,1,12,63682,7118,1037,1
T1_4581_tol,5,3,|3||12|,||321||,0,0,1,12,64208,0,0,0
T1_4581_tol,5,3,||3|12|,||321||,1,0,1,12,67735,3527,3527,0
T1_4581_tol,5,3,|2|3|1|,||321||,2,0,1,12,68599,4391,864,0
T1_4581_tol,5,3,|2|31||,||321||,3,0,1,12,69637,5429,1038,0
T1_4581_tol,5,3,||312||,||321||,4,0,1,12,70718,6510,1081,0
T1_4581_tol,5,3,||31|2|,||321||,5,0,1,12,75131,10923,4413,0
T1_4581_tol,5,3,||3|21|,||321||,6,0,1,12,76267,12059,1136,0
T1_4581_tol,5,3,|1|3|2|,||321||,7,0,1,12,78530,14322,2263,0
T1_4581_tol,5,3,|1|32||,||321||,8,0,1,12,79650,15442,1120,0
T1_4581_tol,5,3,||321||,||321||,9,0,1,15,80196,15988,546,1
T1_4581_tol,6,3,|312|||,|2|1|3|,0,0,1,15,80805,0,0,0
T1_4581_tol,6,3,|31|2||,|2|1|3|,1,0,1,15,83994,3189,3189,0
T1_4581_tol,6,3,|31||2|,|2|1|3|,2,0,1,15,87879,7074,3885,0
T1_4581_tol,6,3,|3|1|2|,|2|1|3|,3,0,1,15,88821,8016,942,0
T1_4581_tol,6,3,||13|2|,|2|1|3|,4,0,1,15,89913,9108,1092,0
T1_4581_tol,6,3,|2|13||,|2|1|3|,5,0,1,15,90694,9889,781,0
T1_4581_tol,6,3,|2|1|3|,|2|1|3|,6,0,1,18,91774,10969,1080,1
T1_4581_tol,7,3,|2|1|3|,|3|21||,0,0,1,18,92453,0,0,0
T1_4581_tol,7,3,|21||3|,|3|21||,1,0,1,18,95212,2759,2759,0
T1_4581_tol,7,3,|21|3||,|3|21||,2,0,1,18,96693,4240,1481,0
T1_4581_tol,7,3,|2|31||,|3|21||,3,0,1,18,97915,5462,1222,0
T1_4581_tol,7,3,|2|3|1|,|3|21||,4,0,1,18,99105,6652,1190,0
T1_4581_tol,7,3,||3|12|,|3|21||,5,0,1,18,100079,7626,974,0
T1_4581_tol,7,3,|3||12|,|3|21||,6,0,1,18,100766,8313,687,0
T1_4581_tol,7,3,|32||1|,|3|21||,7,0,1,18,102009,9556,1243,0
T1_4581_tol,7,3,|3|2|1|,|3|21||,8,0,1,18,103067,10614,1058,0
T1_4581_tol,7,3,|3|21||,|3|21||,9,0,1,21,103810,11357,743,1
T1_4581_tol,8,3,|3|21||,|2||13|,0,0,1,21,104390,0,0,0
T1_4581_tol,8,3,|3|2|1|,|2||13|,1,0,1,21,107062,2672,2672,0
T1_4581_tol,8,3,||2|13|,|2||13|,2,0,1,21,107885,3495,823,0
T1_4581_tol,8,3,|2||13|,|2||13|,3,0,1,24,108486,4096,601,1
T1_4581_tol,9,4,|32|41||,|231||4|,0,0,1,24,108880,0,0,0
T1_4581_tol,9,4,|321|4||,|231||4|,1,0,1,24,113072,4192,4192,0
T1_4581_tol,9,4,|321||4|,|231||4|,2,0,1,24,113692,4812,620,0
T1_4581_tol,9,4,|32||41|,|231||4|,3,0,1,24,116134,7254,2442,0
T1_4581_tol,9,4,|3|2|41|,|231||4|,4,0,1,24,117110,8230,976,0
T1_4581_tol,9,4,||2|413|,|231||4|,5,0,1,24,120075,11195,2965,0
T1_4581_tol,9,4,|2||413|,|231||4|,6,0,1,24,120866,11986,791,0
T1_4581_tol,9,4,|23||41|,|231||4|,7,0,1,24,121824,12944,958,0
T1_4581_tol,9,4,|231||4|,|231||4|,8,0,1,27,122929,14049,1105,1
T1_4581_tol,10,4,||2|143|,|24|3|1|,0,0,1,27,123513,0,0,0
T1_4581_tol,10,4,|2||143|,|24|3|1|,1,0,1,27,126332,2819,2819,0
T1_4581_tol,10,4,|2|3|14|,|24|3|1|,2,0,1,27,128249,4736,1917,0
T1_4581_tol,10,4,|24|3|1|,|24|3|1|,3,0,1,30,129025,5512,776,1
T1_4581_tol,11,4,|21|43||,|4|231||,0,0,1,30,129524,0,0,0
T1_4581_tol,11,4,|2|43|1|,|4|231||,1,0,1,30,138574,9050,9050,0
T1_4581_tol,11,4,||43|12|,|4|231||,2,0,1,30,139553,10029,979,0
T1_4581_tol,11,4,||4|123|,|4|231||,3,0,1,30,140450,10926,897,0
T1_4581_tol,11,4,|4||123|,|4|231||,4,0,1,30,141392,11868,942,0
T1_4581_tol,11,4,|43||12|,|4|231||,5,0,1,30,142784,13260,1392,0
T1_4581_tol,11,4,|43|2|1|,|4|231||,6,0,1,30,143646,14122,862,0
T1_4581_tol,11,4,|4|23|1|,|4|231||,7,0,1,30,144905,15381,1259,0
T1_4581_tol,11,4,|4|231||,|4|231||,8,0,1,33,145562,16038,657,1
T1_4581_tol,12,4,|1|3|42|,|2134|||,0,0,1,33,146040,0,0,0
T1_4581_tol,12,4,||31|42|,|2134|||,1,0,1,33,148951,2911,2911,0
T1_4581_tol,12,4,|2|31|4|,|2134|||,2,0,1,33,149818,3778,867,0
T1_4581_tol,12,4,|21|3|4|,|2134|||,3,0,1,33,150633,4593,815,0
T1_4581_tol,12,4,|213||4|,|2134|||,4,0,1,33,151285,5245,652,0
T1_4581_tol,12,4,|2134|||,|2134|||,5,0,1,36,152108,6068,823,1
T1_4581_tol,13,4,|4|31|2|,|312|4||,0,0,1,36,152516,0,0,0
T1_4581_tol,13,4,||31|24|,|312|4||,1,0,1,36,155966,3450,3450,0
T1_4581_tol,13,4,||3|241|,|312|4||,2,0,1,36,156857,4341,891,0
T1_4581_tol,13,4,|3||241|,|312|4||,3,0,1,36,157407,4891,550,0
T1_4581_tol,13,4,|31||24|,|312|4||,4,0,1,36,159002,6486,1595,0
T1_4581_tol,13,4,|31|4|2|,|312|4||,5,0,1,36,159930,7414,928,0
T1_4581_tol,13,4,|312|4||,|312|4||,6,0,1,39,160745,8229,815,1
T1_4581_tol,14,4,|31|24||,|2|4|31|,0,0,1,39,161290,0,0,0
T1_4581_tol,14,4,|3|241||,|2|4|31|,1,0,1,39,164679,3389,3389,0
T1_4581_tol,14,4,||241|3|,|2|4|31|,2,0,1,39,165338,4048,659,0
T1_4581_tol,14,4,||24|31|,|2|4|31|,3,0,1,39,166364,5074,1026,0
T1_4581_tol,14,4,||2|314|,|2|4|31|,4,0,1,39,168036,6746,1672,0
T1_4581_tol,14,4,|2||314|,|2|4|31|,5,0,1,39,168561,7271,525,0
T1_4581_tol,14,4,|2|4|31|,|2|4|31|,6,0,1,42,169269,7979,708,1
T1_4581_tol,15,4,|3|42|1|,|13||24|,0,0,1,42,169644,0,0,0
T1_4581_tol,15,4,|32|4|1|,|13||24|,1,0,1,42,176364,6720,6720,0
