sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done
T0_4588_tol,23,5,||4132|5|,|1|3|254|,0,0,1,66,444178,0,0,0
T0_4588_tol,23,5,||413|52|,|1|3|254|,1,0,1,66,449219,5041,5041,0
T0_4588_tol,23,5,||41|523|,|1|3|254|,2,0,1,66,450979,6801,1760,0
T0_4588_tol,23,5,|1|4|523|,|1|3|254|,3,0,1,66,452011,7833,1032,0
T0_4588_tol,23,5,|14||523|,|1|3|254|,4,0,1,66,454473,10295,2462,0
T0_4588_tol,23,5,|14|3|52|,|1|3|254|,5,0,1,66,456253,12075,1780,0
T0_4588_tol,23,5,|14|32|5|,|1|3|254|,6,0,1,66,458534,14356,2281,0
T0_4588_tol,23,5,|145|32||,|1|3|254|,7,0,1,66,460250,16072,1716,0
T0_4588_tol,23,5,|145|3|2|,|1|3|254|,8,0,1,66,461312,17134,1062,0
T0_4588_tol,23,5,|14|3|25|,|1|3|254|,9,0,1,66,462878,18700,1566,0
T0_4588_tol,23,5,|1|3|254|,|1|3|254|,10,0,1,69,464221,20043,1343,1
T0_4588_tol,24,5,|52|4|13|,||324|51|,0,0,1,69,464930,0,0,0
T0_4588_tol,24,5,|5|42|13|,||324|51|,1,0,1,69,467974,3044,3044,0
T0_4588_tol,24,5,||425|13|,||324|51|,2,0,1,69,469867,4937,1893,0
T0_4588_tol,24,5,|5|42|13|,||324|51|,3,0,1,69,472233,7303,2366,0
T0_4588_tol,24,5,|52|4|13|,||324|51|,4,0,1,69,473230,8300,997,0
T0_4588_tol,24,5,|524||13|,||324|51|,5,0,1,69,475541,10611,2311,0
T0_4588_tol,24,5,|524|3|1|,||324|51|,6,0,1,69,477182,12252,1641,0
T0_4588_tol,24,5,|52|3|14|,||324|51|,7,0,1,69,478715,13785,1533,0
T0_4588_tol,24,5,|5|32|14|,||324|51|,8,0,1,69,479864,14934,1149,0
T0_4588_tol,24,5,|5|324|1|,||324|51|,9,0,1,69,481819,16889,1955,0
T0_4588_tol,24,5,|5|3241||,||324|51|,10,0,1,69,483327,18397,1508,0
T0_4588_tol,24,5,||3241|5|,||324|51|,11,0,1,69,484531,19601,1204,0
T0_4588_tol,24,5,||324|51|,||324|51|,12,0,1,72,485749,20819,1218,1
