sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done
T0_4579_tol,1,3,|2|31||,|13|2||,0,0,1,0,32246,0,0,0
T0_4579_tol,1,3,|2|3|1|,|13|2||,1,0,1,0,36579,4333,4333,0
T0_4579_tol,1,3,|2||13|,|13|2||,2,0,1,0,41118,8872,4539,0
T0_4579_tol,1,3,||2|13|,|13|2||,3,0,1,0,43214,10968,2096,0
T0_4579_tol,1,3,||23|1|,|13|2||,4,0,1,0,47642,15396,4428,0
T0_4579_tol,1,3,|1|23||,|13|2||,5,0,1,0,49174,16928,1532,0
T0_4579_tol,1,3,|13|2||,|13|2||,6,0,1,3,50481,18235,1307,1
T0_4579_tol,2,3,|3|12||,||23|1|,0,0,1,3,54268,0,0,0
T0_4579_tol,2,3,|32|1||,||23|1|,1,0,1,3,59934,5666,5666,0
T0_4579_tol,2,3,|32||1|,||23|1|,2,0,1,3,61521,7253,1587,0
T0_4579_tol,2,3,|3|2|1|,||23|1|,3,0,1,3,62859,8591,1338,0
T0_4579_tol,2,3,||23|1|,||23|1|,4,0,1,6,63693,9425,834,1
T0_4579_tol,3,3,||3|12|,|2||13|,0,0,1,6,65123,0,0,0
T0_4579_tol,3,3,|2|3|1|,|2||13|,1,0,1,6,69935,4812,4812,0
T0_4579_tol,3,3,|2|31||,|2||13|,2,0,1,6,72296,7173,2361,0
T0_4579_tol,3,3,|21|3||,|2||13|,3,0,1,6,74627,9504,2331,0
T0_4579_tol,3,3,|21|3||,|2||13|,4,0,1,6,78216,13093,3589,0
T0_4579_tol,3,3,|2|3|1|,|2||13|,5,0,1,6,79427,14304,1211,0
T0_4579_tol,3,3,|2||13|,|2||13|,6,0,1,9,80387,15264,960,1
T0_4579_tol,4,3,|||231|,|21|3||,0,0,1,9,82194,0,0,0
T0_4579_tol,4,3,|1||23|,|21|3||,1,0,1,9,88608,6414,6414,0
T0_4579_tol,4,3,|1|3|2|,|21|3||,2,0,1,9,90039,7845,1431,0
T0_4579_tol,4,3,||31|2|,|21|3||,3,0,1,9,91316,9122,1277,0
T0_4579_tol,4,3,|2|31||,|21|3||,4,0,1,9,92672,10478,1356,0
T0_4579_tol,4,3,|21|3||,|21|3||,5,0,1,12,95719,13525,3047,1
T0_4579_tol,5,3,|2|13||,|21||3|,0,0,1,12,97123,0,0,0
T0_4579_tol,5,3,|2|1|3|,|21||3|,1,0,1,12,100899,3776,3776,0
T0_4579_tol,5,3,|21||3|,|21||3|,2,0,1,15,102199,5076,1300,1
T0_4579_tol,6,3,||23|1|,||1|32|,0,0,1,15,103986,0,0,0
T0_4579_tol,6,3,|3|2|1|,||1|32|,1,0,1,15,108815,4829,4829,0
T0_4579_tol,6,3,|32||1|,||1|32|,2,0,1,15,110380,6394,1565,0
T0_4579_tol,6,3,|32|1||,||1|32|,3,0,1,15,111396,7410,1016,0
T0_4579_tol,6,3,|3|12||,||1|32|,4,0,1,15,113500,9514,2104,0
T0_4579_tol,6,3,||12|3|,||1|32|,5,0,1,15,114694,10708,1194,0
T0_4579_tol,6,3,||1|32|,||1|32|,6,0,1,18,115645,11659,951,1
T0_4579_tol,7,3,|2|13||,|2|3|1|,0,0,1,18,116853,0,0,0
T0_4579_tol,7,3,|23|1||,|2|3|1|,1,0,1,18,121486,4633,4633,0
T0_4579_tol,7,3,|23||1|,|2|3|1|,2,0,1,18,122588,5735,1102,0
T0_4579_tol,7,3,|2|3|1|,|2|3|1|,3,0,1,21,123907,7054,1319,1
T0_4579_tol,8,3,|2|1|3|,|21|3||,0,0,1,21,124632,0,0,0
T0_4579_tol,8,3,|21||3|,|21|3||,1,0,1,21,128118,3486,3486,0
T0_4579_tol,8,3,|21|3||,|21|3||,2,0,1,24,129574,4942,1456,1
T0_4579_tol,9,4,|23||41|,|4123|||,0,0,1,24,130484,0,0,0
T0_4579_tol,9,4,|2||413|,|4123|||,1,0,1,24,140067,9583,9583,0
T0_4579_tol,9,4,|||4132|,|4123|||,2,0,1,24,143031,12547,2964,0
T0_4579_tol,9,4,||2|413|,|4123|||,3,0,1,24,148755,18271,5724,0
T0_4579_tol,9,4,||23|41|,|4123|||,4,0,1,24,150459,19975,1704,0
T0_4579_tol,9,4,||231|4|,|4123|||,5,0,1,24,152011,21527,1552,0
T0_4579_tol,9,4,|4|231||,|4123|||,6,0,1,24,153074,22590,1063,0
T0_4579_tol,9,4,|41|23||,|4123|||,7,0,1,24,154005,23521,931,0
T0_4579_tol,9,4,|41|2|3|,|4123|||,8,0,1,24,155654,25170,1649,0
T0_4579_tol,9,4,|412||3|,|4123|||,9,0,1,24,156652,26168,998,0
T0_4579_tol,9,4,|412|3||,|4123|||,10,0,1,24,158310,27826,1658,0
T0_4579_tol,9,4,|4123|||,|4123|||,11,0,1,27,159508,29024,1198,1
T0_4579_tol,10,4,|241|3||,|1|4|32|,0,0,1,27,160653,0,0,0
T0_4579_tol,10,4,|241||3|,|1|4|32|,1,0,1,27,166145,5492,5492,0
T0_4579_tol,10,4,|24|1|3|,|1|4|32|,2,0,1,27,169185,8532,3040,0
T0_4579_tol,10,4,|2|1|34|,|1|4|32|,3,0,1,27,174742,14089,5557,0
T0_4579_tol,10,4,||12|34|,|1|4|32|,4,0,1,27,176409,15756,1667,0
T0_4579_tol,10,4,|4|12|3|,|1|4|32|,5,0,1,27,179209,18556,2800,0
T0_4579_tol,10,4,|4|1|32|,|1|4|32|,6,0,1,27,181224,20571,2015,0
T0_4579_tol,10,4,|4||321|,|1|4|32|,7,0,1,27,183927,23274,2703,0
T0_4579_tol,10,4,||4|321|,|1|4|32|,8,0,1,27,185941,25288,2014,0
T0_4579_tol,10,4,|1|4|32|,|1|4|32|,9,0,1,30,187291,26638,1350,1
T0_4579_tol,11,4,|324|1||,|4|231||,0,0,1,30,187954,0,0,0
T0_4579_tol,11,4,|32|1|4|,|4|231||,1,0,1,30,195700,7746,7746,0
T0_4579_tol,11,4,|3|12|4|,|4|231||,2,0,1,30,200026,12072,4326,0
T0_4579_tol,11,4,||12|43|,|4|231||,3,0,1,30,201160,13206,1134,0
T0_4579_tol,11,4,||12|43|,|4|231||,4,0,1,30,205988,18034,4828,0
T0_4579_tol,11,4,||123|4|,|4|231||,5,0,1,30,207157,19203,1169,0
T0_4579_tol,11,4,|4|123||,|4|231||,6,0,1,30,209321,21367,2164,0
T0_4579_tol,11,4,|43|12||,|4|231||,7,0,1,30,214632,26678,5311,0
T0_4579_tol,11,4,|43|1|2|,|4|231||,8,0,1,30,215655,27701,1023,0
T0_4579_tol,11,4,|43||21|,|4|231||,9,0,1,30,216597,28643,942,0
T0_4579_tol,11,4,|43|1|2|,|4|231||,10,0,1,30,221282,33328,4685,0
T0_4579_tol,11,4,|4|1|23|,|4|231||,11,0,1,30,222659,34705,1377,0
T0_4579_tol,11,4,|4||231|,|4|231||,12,0,1,30,224586,36632,1927,0
T0_4579_tol,11,4,|41||23|,|4|231||,13,0,1,30,229233,41279,4647,0
T0_4579_tol,11,4,|413||2|,|4|231||,14,0,1,30,230868,42914,1635,0
T0_4579_tol,11,4,|413|2||,|4|231||,15,0,1,30,232026,44072,1158,0
T0_4579_tol,11,4,|41|23||,|4|231||,16,0,1,30,233743,45789,1717,0
T0_4579_tol,11,4,|4|231||,|4|231||,17,0,1,33,235071,47117,1328,1
T0_4579_tol,12,4,|2|3|41|,|132|4||,0,0,1,33,235667,0,0,0
T0_4579_tol,12,4,||3|412|,|132|4||,1,0,1,33,247385,11718,11718,0
T0_4579_tol,12,4,|3||412|,|132|4||,2,0,1,33,253101,17434,5716,0
T0_4579_tol,12,4,|32||41|,|132|4||,3,0,1,33,254829,19162,1728,0
T0_4579_tol,12,4,|32|1|4|,|132|4||,4,0,1,33,256862,21195,2033,0
T0_4579_tol,12,4,|32|1|4|,|132|4||,5,0,1,33,265556,29889,8694,0
T0_4579_tol,12,4,|32|14||,|132|4||,6,0,1,33,267468,31801,1912,0
T0_4579_tol,12,4,|3|14|2|,|132|4||,7,0,1,33,269664,33997,2196,0
T0_4579_tol,12,4,||14|23|,|132|4||,8,0,1,33,271421,35754,1757,0
T0_4579_tol,12,4,|4|1|23|,|132|4||,9,0,1,33,273302,37635,1881,0
T0_4579_tol,12,4,|4||231|,|132|4||,10,0,1,33,274253,38586,951,0
T0_4579_tol,12,4,||4|231|,|132|4||,11,0,1,33,275514,39847,1261,0
T0_4579_tol,12,4,|1|4|23|,|132|4||,12,0,1,33,277141,41474,1627,0
T0_4579_tol,12,4,|13|4|2|,|132|4||,13,0,1,33,278834,43167,1693,0
T0_4579_tol,12,4,|132|4||,|132|4||,14,0,1,36,280215,44548,1381,1
T0_4579_tol,13,4,|3|41|2|,|42|3|1|,0,0,1,36,280751,0,0,0
T0_4579_tol,13,4,|32|41||,|42|3|1|,1,0,1,36,292723,11972,11972,0
T0_4579_tol,13,4,|32|4|1|,|42|3|1|,2,0,1,36,293656,12905,933,0
T0_4579_tol,13,4,|32||14|,|42|3|1|,3,0,1,36,295446,14695,1790,0
T0_4579_tol,13,4,|3||142|,|42|3|1|,4,0,1,36,299959,19208,4513,0
T0_4579_tol,13,4,||3|142|,|42|3|1|,5,0,1,36,301233,20482,1274,0
T0_4579_tol,13,4,||32|14|,|42|3|1|,6,0,1,36,302302,21551,1069,0
T0_4579_tol,13,4,|4|32|1|,|42|3|1|,7,0,1,36,303328,22577,1026,0
T0_4579_tol,13,4,|42|3|1|,|42|3|1|,8,0,1,39,305426,24675,2098,1
T0_4579_tol,14,4,|2||134|,||342|1|,0,0,1,39,305963,0,0,0
T0_4579_tol,14,4,|2||134|,||342|1|,1,0,1,39,309136,3173,3173,0
T0_4579_tol,14,4,|24||13|,||342|1|,2,0,1,39,315924,9961,6788,0
T0_4579_tol,14,4,|243||1|,||342|1|,3,0,1,39,321168,15205,5244,0
T0_4579_tol,14,4,|24||13|,||342|1|,4,0,1,39,325121,19158,3953,0
T0_4579_tol,14,4,|24|3|1|,||342|1|,5,0,1,39,329607,23644,4486,0
T0_4579_tol,14,4,|2|34|1|,||342|1|,6,0,1,39,331501,25538,1894,0
T0_4579_tol,14,4,||342|1|,||342|1|,7,0,1,42,332381,26418,880,1
T0_4579_tol,15,4,|21||43|,|1|42|3|,0,0,1,42,333068,0,0,0
T0_4579_tol,15,4,|2|1|43|,|1|42|3|,1,0,1,42,337919,4851,4851,0
T0_4579_tol,15,4,||1|432|,|1|42|3|,2,0,1,42,339913,6845,1994,0
T0_4579_tol,15,4,|1||432|,|1|42|3|,3,0,1,42,341204,8136,1291,0
T0_4579_tol,15,4,|1|2|43|,|1|42|3|,4,0,1,42,342431,9363,1227,0
T0_4579_tol,15,4,|1|23|4|,|1|42|3|,5,0,1,42,343463,10395,1032,0
T0_4579_tol,15,4,|13|2|4|,|1|42|3|,6,0,1,42,345545,12477,2082,0
T0_4579_tol,15,4,|132||4|,|1|42|3|,7,0,1,42,346522,13454,977,0
T0_4579_tol,15,4,|132|4||,|1|42|3|,8,0,1,42,348049,14981,1527,0
T0_4579_tol,15,4,|13|42||,|1|42|3|,9,0,1,42,349064,15996,1015,0
T0_4579_tol,15,4,|1|42|3|,|1|42|3|,10,0,1,45,350152,17084,1088,1
