sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done
T2_4577_tol,1,3,||213||,|21||3|,0,0,1,0,43387,0,0,0
T2_4577_tol,1,3,||21|3|,|21||3|,1,0,1,0,57944,14557,14557,0
T2_4577_tol,1,3,||21|3|,|21||3|,2,0,1,0,62986,19599,5042,0
T2_4577_tol,1,3,||2|31|,|21||3|,3,0,1,0,67210,23823,4224,0
T2_4577_tol,1,3,|2||31|,|21||3|,4,0,1,0,71680,28293,4470,0
T2_4577_tol,1,3,|21||3|,|21||3|,5,0,1,3,74079,30692,2399,1
T2_4577_tol,2,3,||23|1|,||13|2|,0,0,1,3,79118,0,0,0
T2_4577_tol,2,3,|3|2|1|,||13|2|,1,0,1,3,85767,6649,6649,0
T2_4577_tol,2,3,|32||1|,||13|2|,2,0,1,3,94698,15580,8931,0
T2_4577_tol,2,3,|32|1||,||13|2|,3,0,1,3,96039,16921,1341,0
T2_4577_tol,2,3,|3|1|2|,||13|2|,4,0,1,3,97526,18408,1487,0
T2_4577_tol,2,3,||13|2|,||13|2|,5,0,1,6,98959,19841,1433,1
T2_4577_tol,3,3,||13|2|,|31||2|,0,0,1,6,100336,0,0,0
T2_4577_tol,3,3,||1|23|,|31||2|,1,0,1,6,109225,8889,8889,0
T2_4577_tol,3,3,|1||23|,|31||2|,2,0,1,6,110479,10143,1254,0
T2_4577_tol,3,3,|13||2|,|31||2|,3,0,1,6,111867,11531,1388,0
T2_4577_tol,3,3,|1|3|2|,|31||2|,4,0,1,6,116489,16153,4622,0
T2_4577_tol,3,3,||31|2|,|31||2|,5,0,1,6,118648,18312,2159,0
T2_4577_tol,3,3,||3|21|,|31||2|,6,0,1,6,120633,20297,1985,0
T2_4577_tol,3,3,|3||21|,|31||2|,7,0,1,6,121799,21463,1166,0
T2_4577_tol,3,3,|31||2|,|31||2|,8,0,1,9,123486,23150,1687,1
T2_4577_tol,4,3,|21||3|,|2|1|3|,0,0,1,9,124743,0,0,0
T2_4577_tol,4,3,|2|1|3|,|2|1|3|,1,0,1,12,129815,5072,5072,1
T2_4577_tol,5,3,|2|1|3|,|13|2||,0,0,1,12,130920,0,0,0
T2_4577_tol,5,3,||1|32|,|13|2||,1,0,1,12,137727,6807,6807,0
T2_4577_tol,5,3,|1||32|,|13|2||,2,0,1,12,138850,7930,1123,0
T2_4577_tol,5,3,|1|2|3|,|13|2||,3,0,1,12,141485,10565,2635,0
T2_4577_tol,5,3,|13|2||,|13|2||,4,0,1,15,142727,11807,1242,1
T2_4577_tol,6,3,||12|3|,|1||23|,0,0,1,15,143691,0,0,0
