sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done
T0_4578_tol,1,3,|31|2||,|2||31|,0,0,1,0,25221,0,0,0
T0_4578_tol,1,3,|3|21||,|2||31|,1,0,1,0,34888,9667,9667,0
T0_4578_tol,1,3,||21|3|,|2||31|,2,0,1,0,36885,11664,1997,0
T0_4578_tol,1,3,||2|31|,|2||31|,3,0,1,0,38635,13414,1750,0
T0_4578_tol,1,3,|2||31|,|2||31|,4,0,1,3,39643,14422,1008,1
T0_4578_tol,2,3,|2|3|1|,||2|31|,0,0,1,3,42229,0,0,0
T0_4578_tol,2,3,|2|31||,||2|31|,1,0,1,3,45345,3116,3116,0
T0_4578_tol,2,3,|2|3|1|,||2|31|,2,0,1,3,48497,6268,3152,0
T0_4578_tol,2,3,|2||13|,||2|31|,3,0,1,3,51453,9224,2956,0
T0_4578_tol,2,3,||2|13|,||2|31|,4,0,1,3,52490,10261,1037,0
T0_4578_tol,2,3,|3|2|1|,||2|31|,5,0,1,3,54116,11887,1626,0
T0_4578_tol,2,3,|31|2||,||2|31|,6,0,1,3,55377,13148,1261,0
T0_4578_tol,2,3,|3|21||,||2|31|,7,0,1,3,57833,15604,2456,0
T0_4578_tol,2,3,||21|3|,||2|31|,8,0,1,3,58797,16568,964,0
T0_4578_tol,2,3,||2|31|,||2|31|,9,0,1,6,59994,17765,1197,1
T0_4578_tol,3,3,|3|21||,||21|3|,0,0,1,6,60886,0,0,0
T0_4578_tol,3,3,||21|3|,||21|3|,1,0,1,9,65144,4258,4258,1
T0_4578_tol,4,3,|2|3|1|,|2||31|,0,0,1,9,67388,0,0,0
T0_4578_tol,4,3,|21|3||,|2||31|,1,0,1,9,71044,3656,3656,0
T0_4578_tol,4,3,|21||3|,|2||31|,2,0,1,9,71941,4553,897,0
T0_4578_tol,4,3,|2||31|,|2||31|,3,0,1,12,72977,5589,1036,1
T0_4578_tol,5,3,||3|21|,|3||12|,0,0,1,12,73757,0,0,0
T0_4578_tol,5,3,|3||21|,|3||12|,1,0,1,12,77628,3871,3871,0
T0_4578_tol,5,3,|3|1|2|,|3||12|,2,0,1,12,80220,6463,2592,0
T0_4578_tol,5,3,|32|1||,|3||12|,3,0,1,12,82230,8473,2010,0
T0_4578_tol,5,3,|32||1|,|3||12|,4,0,1,12,83065,9308,835,0
T0_4578_tol,5,3,|3||12|,|3||12|,5,0,1,15,84257,10500,1192,1
T0_4578_tol,6,3,||132||,|21||3|,0,0,1,15,85574,0,0,0
T0_4578_tol,6,3,|2|13||,|21||3|,1,0,1,15,88428,2854,2854,0
T0_4578_tol,6,3,|2|1|3|,|21||3|,2,0,1,15,89501,3927,1073,0
T0_4578_tol,6,3,|21||3|,|21||3|,3,0,1,18,90332,4758,831,1
T0_4578_tol,7,3,|2|13||,|31|2||,0,0,1,18,91069,0,0,0
T0_4578_tol,7,3,|2|1|3|,|31|2||,1,0,1,18,97457,6388,6388,0
T0_4578_tol,7,3,|2||31|,|31|2||,2,0,1,18,98498,7429,1041,0
T0_4578_tol,7,3,||2|31|,|31|2||,3,0,1,18,99550,8481,1052,0
T0_4578_tol,7,3,|1|2|3|,|31|2||,4,0,1,18,100397,9328,847,0
T0_4578_tol,7,3,|1|2|3|,|31|2||,5,0,1,18,103445,12376,3048,0
T0_4578_tol,7,3,||21|3|,|31|2||,6,0,1,18,105023,13954,1578,0
T0_4578_tol,7,3,|3|21||,|31|2||,7,0,1,18,105916,14847,893,0
T0_4578_tol,7,3,|31|2||,|31|2||,8,0,1,21,107009,15940,1093,1
T0_4578_tol,8,3,|3|1|2|,|1|23||,0,0,1,21,107922,0,0,0
T0_4578_tol,8,3,||1|23|,|1|23||,1,0,1,21,113916,5994,5994,0
T0_4578_tol,8,3,|1||23|,|1|23||,2,0,1,21,114826,6904,910,0
T0_4578_tol,8,3,|13||2|,|1|23||,3,0,1,21,116277,8355,1451,0
T0_4578_tol,8,3,|13|2||,|1|23||,4,0,1,21,117156,9234,879,0
T0_4578_tol,8,3,|1|23||,|1|23||,5,0,1,24,117956,10034,800,1
T0_4578_tol,9,4,|3|1|42|,|2|1|34|,0,0,1,24,118768,0,0,0
T0_4578_tol,9,4,|3|12|4|,|2|1|34|,1,0,1,24,129730,10962,10962,0
T0_4578_tol,9,4,|3|124||,|2|1|34|,2,0,1,24,130809,12041,1079,0
T0_4578_tol,9,4,||124|3|,|2|1|34|,3,0,1,24,131746,12978,937,0
T0_4578_tol,9,4,||12|34|,|2|1|34|,4,0,1,24,132982,14214,1236,0
T0_4578_tol,9,4,|2|1|34|,|2|1|34|,5,0,1,27,133842,15074,860,1
T0_4578_tol,10,4,|42|3|1|,|42|1|3|,0,0,1,27,134461,0,0,0
T0_4578_tol,10,4,|421|3||,|42|1|3|,1,0,1,27,137661,3200,3200,0
T0_4578_tol,10,4,|421||3|,|42|1|3|,2,0,1,27,138414,3953,753,0
T0_4578_tol,10,4,|42|1|3|,|42|1|3|,3,0,1,30,139419,4958,1005,1
T0_4578_tol,11,4,|4|32|1|,|4|321||,0,0,1,30,140242,0,0,0
T0_4578_tol,11,4,|4|321||,|4|321||,1,0,1,33,144387,4145,4145,1
T0_4578_tol,12,4,|4|31|2|,|3|1|42|,0,0,1,33,145777,0,0,0
T0_4578_tol,12,4,|4|312||,|3|1|42|,1,0,1,33,150865,5088,5088,0
T0_4578_tol,12,4,||312|4|,|3|1|42|,2,0,1,33,152008,6231,1143,0
T0_4578_tol,12,4,||31|42|,|3|1|42|,3,0,1,33,153715,7938,1707,0
T0_4578_tol,12,4,||3|421|,|3|1|42|,4,0,1,33,154632,8855,917,0
T0_4578_tol,12,4,|3||421|,|3|1|42|,5,0,1,33,155506,9729,874,0
T0_4578_tol,12,4,|3|1|42|,|3|1|42|,6,0,1,36,156510,10733,1004,1
T0_4578_tol,13,4,|2|4|31|,||12|34|,0,0,1,36,156934,0,0,0
T0_4578_tol,13,4,|21|4|3|,||12|34|,1,0,1,36,163275,6341,6341,0
T0_4578_tol,13,4,|21||34|,||12|34|,2,0,1,36,164489,7555,1214,0
T0_4578_tol,13,4,|2|1|34|,||12|34|,3,0,1,36,165692,8758,1203,0
T0_4578_tol,13,4,||12|34|,||12|34|,4,0,1,39,166456,9522,764,1
T0_4578_tol,14,4,|213|4||,||14|32|,0,0,1,39,167929,0,0,0
T0_4578_tol,14,4,|21|4|3|,||14|32|,1,0,1,39,171226,3297,3297,0
T0_4578_tol,14,4,|2|41|3|,||14|32|,2,0,1,39,172625,4696,1399,0
T0_4578_tol,14,4,||41|32|,||14|32|,3,0,1,39,173518,5589,893,0
T0_4578_tol,14,4,|1|4|32|,||14|32|,4,0,1,39,175646,7717,2128,0
T0_4578_tol,14,4,|1||324|,||14|32|,5,0,1,39,176478,8549,832,0
T0_4578_tol,14,4,||1|324|,||14|32|,6,0,1,39,177560,9631,1082,0
T0_4578_tol,14,4,||14|32|,||14|32|,7,0,1,42,178406,10477,846,1
T0_4578_tol,15,4,||421|3|,||31|24|,0,0,1,42,179120,0,0,0
T0_4578_tol,15,4,||421|3|,||31|24|,1,0,1,42,186983,7863,7863,0
T0_4578_tol,15,4,||42|31|,||31|24|,2,0,1,42,188675,9555,1692,0
T0_4578_tol,15,4,|2|4|31|,||31|24|,3,0,1,42,190443,11323,1768,0
T0_4578_tol,15,4,|24||31|,||31|24|,4,0,1,42,191614,12494,1171,0
T0_4578_tol,15,4,|241||3|,||31|24|,5,0,1,42,193132,14012,1518,0
