sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done
T0_4577_tol,1,3,||231||,|2|31||,0,0,1,0,36209,0,0,0
T0_4577_tol,1,3,|1|23||,|2|31||,1,0,1,0,70501,34292,34292,0
T0_4577_tol,1,3,|1|2|3|,|2|31||,2,0,1,0,78553,42344,8052,0
T0_4577_tol,1,3,|1|2|3|,|2|31||,3,0,1,0,87449,51240,8896,0
T0_4577_tol,1,3,||2|31|,|2|31||,4,0,1,0,95556,59347,8107,0
T0_4577_tol,1,3,|2||31|,|2|31||,5,0,1,0,106536,70327,10980,0
T0_4577_tol,1,3,|21||3|,|2|31||,6,0,1,0,111057,74848,4521,0
T0_4577_tol,1,3,|21|3||,|2|31||,7,0,1,0,114357,78148,3300,0
T0_4577_tol,1,3,|2|31||,|2|31||,8,0,1,3,118118,81909,3761,1
T0_4577_tol,2,3,|||132|,|12|3||,0,0,1,3,124177,0,0,0
T0_4577_tol,2,3,|2||13|,|12|3||,1,0,1,3,132288,8111,8111,0
T0_4577_tol,2,3,|2|3|1|,|12|3||,2,0,1,3,136558,12381,4270,0
T0_4577_tol,2,3,||32|1|,|12|3||,3,0,1,3,143989,19812,7431,0
T0_4577_tol,2,3,|1|32||,|12|3||,4,0,1,3,147086,22909,3097,0
T0_4577_tol,2,3,|12|3||,|12|3||,5,0,1,6,150678,26501,3592,1
T0_4577_tol,3,3,|13||2|,||2|31|,0,0,1,6,152961,0,0,0
T0_4577_tol,3,3,|13|2||,||2|31|,1,0,1,6,160527,7566,7566,0
T0_4577_tol,3,3,|1|2|3|,||2|31|,2,0,1,6,163714,10753,3187,0
T0_4577_tol,3,3,||2|31|,||2|31|,3,0,1,9,165893,12932,2179,1
T0_4577_tol,4,3,|3|12||,||2|31|,0,0,1,9,167710,0,0,0
T0_4577_tol,4,3,|3|1|2|,||2|31|,1,0,1,9,178357,10647,10647,0
T0_4577_tol,4,3,||1|23|,||2|31|,2,0,1,9,186829,19119,8472,0
T0_4577_tol,4,3,|1||23|,||2|31|,3,0,1,9,188981,21271,2152,0
T0_4577_tol,4,3,||1|23|,||2|31|,4,0,1,9,198037,30327,9056,0
T0_4577_tol,4,3,|3|1|2|,||2|31|,5,0,1,9,202480,34770,4443,0
T0_4577_tol,4,3,|31||2|,||2|31|,6,0,1,9,211702,43992,9222,0
T0_4577_tol,4,3,|31|2||,||2|31|,7,0,1,9,213488,45778,1786,0
T0_4577_tol,4,3,|3|21||,||2|31|,8,0,1,9,217772,50062,4284,0
T0_4577_tol,4,3,||21|3|,||2|31|,9,0,1,9,220101,52391,2329,0
T0_4577_tol,4,3,||2|31|,||2|31|,10,0,1,12,223534,55824,3433,1
T0_4577_tol,5,3,||3|12|,|23||1|,0,0,1,12,225755,0,0,0
T0_4577_tol,5,3,|2|3|1|,|23||1|,1,0,1,12,234925,9170,9170,0
T0_4577_tol,5,3,|23||1|,|23||1|,2,0,1,15,237959,12204,3034,1
T0_4577_tol,6,3,||31|2|,||32|1|,0,0,1,15,239605,0,0,0
T0_4577_tol,6,3,|1|3|2|,||32|1|,1,0,1,15,248331,8726,8726,0
T0_4577_tol,6,3,|1|32||,||32|1|,2,0,1,15,251138,11533,2807,0
T0_4577_tol,6,3,||32|1|,||32|1|,3,0,1,18,253530,13925,2392,1
T0_4577_tol,7,3,|1|23||,|13||2|,0,0,1,18,255334,0,0,0
T0_4577_tol,7,3,|13|2||,|13||2|,1,0,1,18,261898,6564,6564,0
T0_4577_tol,7,3,|13||2|,|13||2|,2,0,1,21,264158,8824,2260,1
T0_4577_tol,8,3,|3|2|1|,|||231|,0,0,1,21,265562,0,0,0
T0_4577_tol,8,3,|31|2||,|||231|,1,0,1,21,273313,7751,7751,0
T0_4577_tol,8,3,|31||2|,|||231|,2,0,1,21,278158,12596,4845,0
T0_4577_tol,8,3,|3|1|2|,|||231|,3,0,1,21,279645,14083,1487,0
T0_4577_tol,8,3,||1|23|,|||231|,4,0,1,21,281421,15859,1776,0
T0_4577_tol,8,3,|||231|,|||231|,5,0,1,24,283761,18199,2340,1
T0_4577_tol,9,4,|2|34|1|,|42|3|1|,0,0,1,24,285196,0,0,0
T0_4577_tol,9,4,||34|12|,|42|3|1|,1,0,1,24,297363,12167,12167,0
T0_4577_tol,9,4,|4|3|12|,|42|3|1|,2,0,1,24,299762,14566,2399,0
T0_4577_tol,9,4,|42|3|1|,|42|3|1|,3,0,1,27,301663,16467,1901,1
T0_4577_tol,10,4,|41||23|,||24|31|,0,0,1,27,304500,0,0,0
T0_4577_tol,10,4,|413||2|,||24|31|,1,0,1,27,315952,11452,11452,0
T0_4577_tol,10,4,|413|2||,||24|31|,2,0,1,27,318599,14099,2647,0
T0_4577_tol,10,4,|41|2|3|,||24|31|,3,0,1,27,323397,18897,4798,0
T0_4577_tol,10,4,|4|2|31|,||24|31|,4,0,1,27,325898,21398,2501,0
T0_4577_tol,10,4,||24|31|,||24|31|,5,0,1,30,327801,23301,1903,1
T0_4577_tol,11,4,|1|43|2|,|41|23||,0,0,1,30,329035,0,0,0
T0_4577_tol,11,4,||43|21|,|41|23||,1,0,1,30,344232,15197,15197,0
T0_4577_tol,11,4,|1|43|2|,|41|23||,2,0,1,30,354705,25670,10473,0
T0_4577_tol,11,4,|1|4|23|,|41|23||,3,0,1,30,356297,27262,1592,0
T0_4577_tol,11,4,|14||23|,|41|23||,4,0,1,30,357788,28753,1491,0
T0_4577_tol,11,4,|143||2|,|41|23||,5,0,1,30,361594,32559,3806,0
T0_4577_tol,11,4,|143|2||,|41|23||,6,0,1,30,363247,34212,1653,0
T0_4577_tol,11,4,|14|23||,|41|23||,7,0,1,30,365382,36347,2135,0
T0_4577_tol,11,4,|1|23|4|,|41|23||,8,0,1,30,372121,43086,6739,0
T0_4577_tol,11,4,||231|4|,|41|23||,9,0,1,30,373856,44821,1735,0
T0_4577_tol,11,4,|4|231||,|41|23||,10,0,1,30,375217,46182,1361,0
T0_4577_tol,11,4,|41|23||,|41|23||,11,0,1,33,376494,47459,1277,1
T0_4577_tol,12,4,|3|41|2|,|2|134||,0,0,1,33,377769,0,0,0
T0_4577_tol,12,4,||413|2|,|2|134||,1,0,1,33,384672,6903,6903,0
T0_4577_tol,12,4,|2|413||,|2|134||,2,0,1,33,386329,8560,1657,0
T0_4577_tol,12,4,|2|41|3|,|2|134||,3,0,1,33,392798,15029,6469,0
T0_4577_tol,12,4,|21|4|3|,|2|134||,4,0,1,33,394460,16691,1662,0
T0_4577_tol,12,4,|21||34|,|2|134||,5,0,1,33,396238,18469,1778,0
T0_4577_tol,12,4,|2|1|34|,|2|134||,6,0,1,33,397553,19784,1315,0
T0_4577_tol,12,4,|24|1|3|,|2|134||,7,0,1,33,399969,22200,2416,0
T0_4577_tol,12,4,|24|13||,|2|134||,8,0,1,33,401654,23885,1685,0
T0_4577_tol,12,4,|2|134||,|2|134||,9,0,1,36,402855,25086,1201,1
T0_4577_tol,13,4,|23|14||,|41||23|,0,0,1,36,403907,0,0,0
T0_4577_tol,13,4,|23|1|4|,|41||23|,1,0,1,36,417545,13638,13638,0
T0_4577_tol,13,4,|2|1|43|,|41||23|,2,0,1,36,424613,20706,7068,0
T0_4577_tol,13,4,||1|432|,|41||23|,3,0,1,36,427050,23143,2437,0
T0_4577_tol,13,4,||12|43|,|41||23|,4,0,1,36,429767,25860,2717,0
T0_4577_tol,13,4,||123|4|,|41||23|,5,0,1,36,431018,27111,1251,0
T0_4577_tol,13,4,|4|123||,|41||23|,6,0,1,36,432237,28330,1219,0
T0_4577_tol,13,4,|4|12|3|,|41||23|,7,0,1,36,437659,33752,5422,0
T0_4577_tol,13,4,|4|1|32|,|41||23|,8,0,1,36,438924,35017,1265,0
T0_4577_tol,13,4,|41||32|,|41||23|,9,0,1,36,440182,36275,1258,0
T0_4577_tol,13,4,|41|2|3|,|41||23|,10,0,1,36,443369,39462,3187,0
T0_4577_tol,13,4,|413|2||,|41||23|,11,0,1,36,445195,41288,1826,0
T0_4577_tol,13,4,|413||2|,|41||23|,12,0,1,36,446776,42869,1581,0
T0_4577_tol,13,4,|41||23|,|41||23|,13,0,1,39,449272,45365,2496,1
T0_4577_tol,14,4,|3|1|24|,|4|2|31|,0,0,1,39,451690,0,0,0
T0_4577_tol,14,4,||13|24|,|4|2|31|,1,0,1,39,457452,5762,5762,0
T0_4577_tol,14,4,|4|13|2|,|4|2|31|,2,0,1,39,458766,7076,1314,0
T0_4577_tol,14,4,|43|1|2|,|4|2|31|,3,0,1,39,466354,14664,7588,0
T0_4577_tol,14,4,|431||2|,|4|2|31|,4,0,1,39,467597,15907,1243,0
T0_4577_tol,14,4,|431|2||,|4|2|31|,5,0,1,39,468992,17302,1395,0
T0_4577_tol,14,4,|43|21||,|4|2|31|,6,0,1,39,471208,19518,2216,0
T0_4577_tol,14,4,|4|21|3|,|4|2|31|,7,0,1,39,472483,20793,1275,0
T0_4577_tol,14,4,|4|2|31|,|4|2|31|,8,0,1,42,473762,22072,1279,1
T0_4577_tol,15,4,||213|4|,||32|14|,0,0,1,42,477218,0,0,0
T0_4577_tol,15,4,|3|21|4|,||32|14|,1,0,1,42,489780,12562,12562,0
T0_4577_tol,15,4,|34|21||,||32|14|,2,0,1,42,494393,17175,4613,0
T0_4577_tol,15,4,|34|2|1|,||32|14|,3,0,1,42,495798,18580,1405,0
T0_4577_tol,15,4,|3|2|14|,||32|14|,4,0,1,42,497113,19895,1315,0
T0_4577_tol,15,4,|3||142|,||32|14|,5,0,1,42,499683,22465,2570,0
T0_4577_tol,15,4,||3|142|,||32|14|,6,0,1,42,500988,23770,1305,0
T0_4577_tol,15,4,||32|14|,||32|14|,7,0,1,45,502207,24989,1219,1
