sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done
T2_4569_tol,1,3,|2|1|3|,|1|3|2|,0,0,1,0,35419,0,0,0
T2_4569_tol,1,3,||1|32|,|1|3|2|,1,0,1,0,40705,5286,5286,0
T2_4569_tol,1,3,|1||32|,|1|3|2|,2,0,1,0,42160,6741,1455,0
T2_4569_tol,1,3,|12||3|,|1|3|2|,3,0,1,0,44611,9192,2451,0
T2_4569_tol,1,3,|12|3||,|1|3|2|,4,0,1,0,45732,10313,1121,0
T2_4569_tol,1,3,|1|3|2|,|1|3|2|,5,0,1,3,46773,11354,1041,1
T2_4569_tol,2,3,|1|2|3|,||123||,0,0,1,3,49029,0,0,0
T2_4569_tol,2,3,|12||3|,||123||,1,0,1,3,52725,3696,3696,0
T2_4569_tol,2,3,|1||32|,||123||,2,0,1,3,55471,6442,2746,0
T2_4569_tol,2,3,||1|32|,||123||,3,0,1,3,56450,7421,979,0
T2_4569_tol,2,3,||12|3|,||123||,4,0,1,3,58117,9088,1667,0
T2_4569_tol,2,3,||123||,||123||,5,0,1,6,59461,10432,1344,1
T2_4569_tol,3,3,||31|2|,|3|12||,0,0,1,6,61080,0,0,0
T2_4569_tol,3,3,||3|21|,|3|12||,1,0,1,6,63429,2349,2349,0
T2_4569_tol,3,3,|3||21|,|3|12||,2,0,1,6,64609,3529,1180,0
T2_4569_tol,3,3,|3|1|2|,|3|12||,3,0,1,6,65719,4639,1110,0
T2_4569_tol,3,3,|3|12||,|3|12||,4,0,1,9,66993,5913,1274,1
T2_4569_tol,4,3,|2||31|,|3|1|2|,0,0,1,9,68434,0,0,0
T2_4569_tol,4,3,|2|1|3|,|3|1|2|,1,0,1,9,70917,2483,2483,0
T2_4569_tol,4,3,|2|13||,|3|1|2|,2,0,1,9,73962,5528,3045,0
T2_4569_tol,4,3,||13|2|,|3|1|2|,3,0,1,9,75424,6990,1462,0
T2_4569_tol,4,3,|3|1|2|,|3|1|2|,4,0,1,12,77222,8788,1798,1
T2_4569_tol,5,3,|123|||,|31||2|,0,0,1,12,78345,0,0,0
T2_4569_tol,5,3,|12|3||,|31||2|,1,0,1,12,82681,4336,4336,0
T2_4569_tol,5,3,|1|3|2|,|31||2|,2,0,1,12,84236,5891,1555,0
T2_4569_tol,5,3,||3|21|,|31||2|,3,0,1,12,87025,8680,2789,0
T2_4569_tol,5,3,|3||21|,|31||2|,4,0,1,12,88308,9963,1283,0
T2_4569_tol,5,3,|31||2|,|31||2|,5,0,1,15,89917,11572,1609,1
T2_4569_tol,6,3,|3||12|,|2|3|1|,0,0,1,15,91138,0,0,0
T2_4569_tol,6,3,||3|12|,|2|3|1|,1,0,1,15,93794,2656,2656,0
T2_4569_tol,6,3,|2|3|1|,|2|3|1|,2,0,1,18,94974,3836,1180,1
T2_4569_tol,7,3,|3|1|2|,|213|||,0,0,1,18,96065,0,0,0
T2_4569_tol,7,3,||13|2|,|213|||,1,0,1,18,103577,7512,7512,0
T2_4569_tol,7,3,|2|13||,|213|||,2,0,1,18,104659,8594,1082,0
T2_4569_tol,7,3,|2|1|3|,|213|||,3,0,1,18,106215,10150,1556,0
T2_4569_tol,7,3,|21||3|,|213|||,4,0,1,18,107368,11303,1153,0
T2_4569_tol,7,3,|213|||,|213|||,5,0,1,21,108805,12740,1437,1
T2_4569_tol,8,3,|3|1|2|,|23|1||,0,0,1,21,109890,0,0,0
T2_4569_tol,8,3,||13|2|,|23|1||,1,0,1,21,113996,4106,4106,0
T2_4569_tol,8,3,|2|13||,|23|1||,2,0,1,21,115316,5426,1320,0
T2_4569_tol,8,3,|23|1||,|23|1||,3,0,1,24,116556,6666,1240,1
T2_4569_tol,9,4,|1|3|24|,||32|41|,0,0,1,24,117496,0,0,0
T2_4569_tol,9,4,|14|3|2|,||32|41|,1,0,1,24,122984,5488,5488,0
T2_4569_tol,9,4,|14|32||,||32|41|,2,0,1,24,124429,6933,1445,0
T2_4569_tol,9,4,|1|32|4|,||32|41|,3,0,1,24,127320,9824,2891,0
T2_4569_tol,9,4,||32|41|,||32|41|,4,0,1,27,128859,11363,1539,1
T2_4569_tol,10,4,||134|2|,|32|41||,0,0,1,27,130566,0,0,0
T2_4569_tol,10,4,||13|24|,|32|41||,1,0,1,27,136815,6249,6249,0
T2_4569_tol,10,4,|3|1|24|,|32|41||,2,0,1,27,138419,7853,1604,0
T2_4569_tol,10,4,|3|14|2|,|32|41||,3,0,1,27,139640,9074,1221,0
T2_4569_tol,10,4,|32|14||,|32|41||,4,0,1,27,141032,10466,1392,0
T2_4569_tol,10,4,|32|1|4|,|32|41||,5,0,1,27,142870,12304,1838,0
T2_4569_tol,10,4,|321||4|,|32|41||,6,0,1,27,144507,13941,1637,0
T2_4569_tol,10,4,|321|4||,|32|41||,7,0,1,27,145877,15311,1370,0
T2_4569_tol,10,4,|32|41||,|32|41||,8,0,1,30,147184,16618,1307,1
T2_4569_tol,11,4,|34|1|2|,|32|1|4|,0,0,1,30,148345,0,0,0
T2_4569_tol,11,4,|34|12||,|32|1|4|,1,0,1,30,152353,4008,4008,0
T2_4569_tol,11,4,|3|12|4|,|32|1|4|,2,0,1,30,153874,5529,1521,0
T2_4569_tol,11,4,|32|1|4|,|32|1|4|,3,0,1,33,156076,7731,2202,1
T2_4569_tol,12,4,|21||34|,|3|4|21|,0,0,1,33,157041,0,0,0
T2_4569_tol,12,4,|21|4|3|,|3|4|21|,1,0,1,33,160287,3246,3246,0
T2_4569_tol,12,4,|2|41|3|,|3|4|21|,2,0,1,33,163225,6184,2938,0
T2_4569_tol,12,4,||412|3|,|3|4|21|,3,0,1,33,164532,7491,1307,0
T2_4569_tol,12,4,|3|412||,|3|4|21|,4,0,1,33,165992,8951,1460,0
T2_4569_tol,12,4,|3|41|2|,|3|4|21|,5,0,1,33,168631,11590,2639,0
T2_4569_tol,12,4,|3|4|21|,|3|4|21|,6,0,1,36,170075,13034,1444,1
T2_4569_tol,13,4,|4|13|2|,|4|312||,0,0,1,36,171201,0,0,0
T2_4569_tol,13,4,|43|1|2|,|4|312||,1,0,1,36,174886,3685,3685,0
T2_4569_tol,13,4,|43||21|,|4|312||,2,0,1,36,178494,7293,3608,0
T2_4569_tol,13,4,|4|3|21|,|4|312||,3,0,1,36,179716,8515,1222,0
T2_4569_tol,13,4,|4|31|2|,|4|312||,4,0,1,36,180743,9542,1027,0
T2_4569_tol,13,4,|4|312||,|4|312||,5,0,1,39,182237,11036,1494,1
T2_4569_tol,14,4,||24|13|,|423||1|,0,0,1,39,183366,0,0,0
T2_4569_tol,14,4,|4|2|13|,|423||1|,1,0,1,39,185451,2085,2085,0
T2_4569_tol,14,4,|42||13|,|423||1|,2,0,1,39,187685,4319,2234,0
T2_4569_tol,14,4,|423||1|,|423||1|,3,0,1,42,189068,5702,1383,1
T2_4569_tol,15,4,|2||143|,|4|23|1|,0,0,1,42,190528,0,0,0
T2_4569_tol,15,4,||2|143|,|4|23|1|,1,0,1,42,193334,2806,2806,0
T2_4569_tol,15,4,||23|14|,|4|23|1|,2,0,1,42,194849,4321,1515,0
T2_4569_tol,15,4,|4|23|1|,|4|23|1|,3,0,1,45,196120,5592,1271,1
T2_4569_tol,16,4,|4|21|3|,|41|2|3|,0,0,1,45,197478,0,0,0
T2_4569_tol,16,4,|41|2|3|,|41|2|3|,1,0,1,48,201596,4118,4118,1
T2_4569_tol,17,5,|2|3541||,||215|34|,0,0,1,48,203029,0,0,0
T2_4569_tol,17,5,|21|354||,||215|34|,1,0,1,48,209253,6224,6224,0
T2_4569_tol,17,5,|214|35||,||215|34|,2,0,1,48,210798,7769,1545,0
T2_4569_tol,17,5,|2145|3||,||215|34|,3,0,1,48,212095,9066,1297,0
T2_4569_tol,17,5,|2145||3|,||215|34|,4,0,1,48,214626,11597,2531,0
T2_4569_tol,17,5,|214|5|3|,||215|34|,5,0,1,48,217177,14148,2551,0
T2_4569_tol,17,5,|21|5|34|,||215|34|,6,0,1,48,218900,15871,1723,0
T2_4569_tol,17,5,|21||345|,||215|34|,7,0,1,48,221955,18926,3055,0
T2_4569_tol,17,5,|2||3451|,||215|34|,8,0,1,48,224179,21150,2224,0
T2_4569_tol,17,5,||2|3451|,||215|34|,9,0,1,48,225424,22395,1245,0
T2_4569_tol,17,5,||21|345|,||215|34|,10,0,1,48,226838,23809,1414,0
T2_4569_tol,17,5,||215|34|,||215|34|,11,0,1,51,228187,25158,1349,1
T2_4569_tol,18,5,|21||435|,|||45312|,0,0,1,51,229324,0,0,0
T2_4569_tol,18,5,|21|5|43|,|||45312|,1,0,1,51,234180,4856,4856,0
T2_4569_tol,18,5,|213|5|4|,|||45312|,2,0,1,51,237333,8009,3153,0
T2_4569_tol,18,5,|213||45|,|||45312|,3,0,1,51,239064,9740,1731,0
T2_4569_tol,18,5,|21||453|,|||45312|,4,0,1,51,240400,11076,1336,0
T2_4569_tol,18,5,|2||4531|,|||45312|,5,0,1,51,241688,12364,1288,0
T2_4569_tol,18,5,|||45312|,|||45312|,6,0,1,54,242940,13616,1252,1
T2_4569_tol,19,5,|54|132||,|5|423|1|,0,0,1,54,243895,0,0,0
T2_4569_tol,19,5,|542|13||,|5|423|1|,1,0,1,54,247247,3352,3352,0
T2_4569_tol,19,5,|5423|1||,|5|423|1|,2,0,1,54,248762,4867,1515,0
T2_4569_tol,19,5,|5423||1|,|5|423|1|,3,0,1,54,250110,6215,1348,0
T2_4569_tol,19,5,|542||13|,|5|423|1|,4,0,1,54,252513,8618,2403,0
T2_4569_tol,19,5,|54||132|,|5|423|1|,5,0,1,54,253901,10006,1388,0
T2_4569_tol,19,5,|5|4|132|,|5|423|1|,6,0,1,54,255068,11173,1167,0
T2_4569_tol,19,5,|5|42|13|,|5|423|1|,7,0,1,54,256343,12448,1275,0
T2_4569_tol,19,5,|5|423|1|,|5|423|1|,8,0,1,57,257566,13671,1223,1
T2_4569_tol,20,5,|41352|||,||24|513|,0,0,1,57,258954,0,0,0
T2_4569_tol,20,5,|4135|2||,||24|513|,1,0,1,57,263557,4603,4603,0
T2_4569_tol,20,5,|413|2|5|,||24|513|,2,0,1,57,265216,6262,1659,0
T2_4569_tol,20,5,|41|23|5|,||24|513|,3,0,1,57,267048,8094,1832,0
T2_4569_tol,20,5,|4|23|51|,||24|513|,4,0,1,57,268319,9365,1271,0
T2_4569_tol,20,5,|4|2|513|,||24|513|,5,0,1,57,269735,10781,1416,0
T2_4569_tol,20,5,||24|513|,||24|513|,6,0,1,60,271409,12455,1674,1
T2_4569_tol,21,5,|32|51|4|,|135|24||,0,0,1,60,272573,0,0,0
T2_4569_tol,21,5,|3|51|42|,|135|24||,1,0,1,60,277407,4834,4834,0
T2_4569_tol,21,5,|31|5|42|,|135|24||,2,0,1,60,278463,5890,1056,0
