sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done
T0_4576_tol,1,3,|32||1|,|23||1|,0,0,1,0,11295,0,0,0
T0_4576_tol,1,3,|3|2|1|,|23||1|,1,0,1,0,19694,8399,8399,0
T0_4576_tol,1,3,||2|13|,|23||1|,2,0,1,0,34431,23136,14737,0
T0_4576_tol,1,3,|2||13|,|23||1|,3,0,1,0,37590,26295,3159,0
T0_4576_tol,1,3,|23||1|,|23||1|,4,0,1,3,40593,29298,3003,1
T0_4576_tol,2,3,|3|1|2|,|23|1||,0,0,1,3,63237,0,0,0
T0_4576_tol,2,3,||13|2|,|23|1||,1,0,1,3,71797,8560,8560,0
T0_4576_tol,2,3,|2|13||,|23|1||,2,0,1,3,74879,11642,3082,0
T0_4576_tol,2,3,|23|1||,|23|1||,3,0,1,6,76771,13534,1892,1
T0_4576_tol,3,3,|3||12|,|||123|,0,0,1,6,79350,0,0,0
T0_4576_tol,3,3,|||123|,|||123|,1,0,1,9,87278,7928,7928,1
T0_4576_tol,4,3,|312|||,|23|1||,0,0,1,9,89283,0,0,0
T0_4576_tol,4,3,|31||2|,|23|1||,1,0,1,9,96214,6931,6931,0
T0_4576_tol,4,3,|3|1|2|,|23|1||,2,0,1,9,98066,8783,1852,0
T0_4576_tol,4,3,||13|2|,|23|1||,3,0,1,9,103020,13737,4954,0
T0_4576_tol,4,3,|2|13||,|23|1||,4,0,1,9,105406,16123,2386,0
T0_4576_tol,4,3,|23|1||,|23|1||,5,0,1,12,108246,18963,2840,1
T0_4576_tol,5,3,||3|12|,|2|3|1|,0,0,1,12,110919,0,0,0
T0_4576_tol,5,3,|2|3|1|,|2|3|1|,1,0,1,15,115668,4749,4749,1
T0_4576_tol,6,3,|12||3|,|32|1||,0,0,1,15,117768,0,0,0
T0_4576_tol,6,3,|1|2|3|,|32|1||,1,0,1,15,127293,9525,9525,0
T0_4576_tol,6,3,||21|3|,|32|1||,2,0,1,15,132358,14590,5065,0
T0_4576_tol,6,3,|3|21||,|32|1||,3,0,1,15,134916,17148,2558,0
T0_4576_tol,6,3,|3|2|1|,|32|1||,4,0,1,15,138118,20350,3202,0
T0_4576_tol,6,3,|32||1|,|32|1||,5,0,1,15,140819,23051,2701,0
T0_4576_tol,6,3,|32|1||,|32|1||,6,0,1,18,145387,27619,4568,1
T0_4576_tol,7,3,|21||3|,|1|2|3|,0,0,1,18,147102,0,0,0
T0_4576_tol,7,3,|2||31|,|1|2|3|,1,0,1,18,153261,6159,6159,0
T0_4576_tol,7,3,||2|31|,|1|2|3|,2,0,1,18,156395,9293,3134,0
T0_4576_tol,7,3,|1|2|3|,|1|2|3|,3,0,1,21,158090,10988,1695,1
T0_4576_tol,8,3,|13|2||,||32|1|,0,0,1,21,160161,0,0,0
T0_4576_tol,8,3,|13||2|,||32|1|,1,0,1,21,166433,6272,6272,0
T0_4576_tol,8,3,|1|3|2|,||32|1|,2,0,1,21,173829,13668,7396,0
T0_4576_tol,8,3,|1|32||,||32|1|,3,0,1,21,176705,16544,2876,0
T0_4576_tol,8,3,||32|1|,||32|1|,4,0,1,24,178421,18260,1716,1
T0_4576_tol,9,4,||13|42|,|4|123||,0,0,1,24,180081,0,0,0
T0_4576_tol,9,4,||132|4|,|4|123||,1,0,1,24,186570,6489,6489,0
T0_4576_tol,9,4,|4|132||,|4|123||,2,0,1,24,189718,9637,3148,0
T0_4576_tol,9,4,|4|13|2|,|4|123||,3,0,1,24,200081,20000,10363,0
T0_4576_tol,9,4,|43|1|2|,|4|123||,4,0,1,24,203628,23547,3547,0
T0_4576_tol,9,4,|43|12||,|4|123||,5,0,1,24,206269,26188,2641,0
T0_4576_tol,9,4,|4|123||,|4|123||,6,0,1,27,207949,27868,1680,1
T0_4576_tol,10,4,|43|2|1|,|421|3||,0,0,1,27,209012,0,0,0
T0_4576_tol,10,4,|43|21||,|421|3||,1,0,1,27,217916,8904,8904,0
T0_4576_tol,10,4,|4|21|3|,|421|3||,2,0,1,27,219909,10897,1993,0
T0_4576_tol,10,4,|4|2|31|,|421|3||,3,0,1,27,225212,16200,5303,0
T0_4576_tol,10,4,|42||31|,|421|3||,4,0,1,27,228447,19435,3235,0
T0_4576_tol,10,4,|421||3|,|421|3||,5,0,1,27,230685,21673,2238,0
T0_4576_tol,10,4,|421|3||,|421|3||,6,0,1,30,232360,23348,1675,1
T0_4576_tol,11,4,|1234|||,|2||341|,0,0,1,30,234247,0,0,0
T0_4576_tol,11,4,|123|4||,|2||341|,1,0,1,30,243378,9131,9131,0
T0_4576_tol,11,4,|12|4|3|,|2||341|,2,0,1,30,245128,10881,1750,0
T0_4576_tol,11,4,|12||34|,|2||341|,3,0,1,30,248261,14014,3133,0
T0_4576_tol,11,4,|1||342|,|2||341|,4,0,1,30,252257,18010,3996,0
T0_4576_tol,11,4,||1|342|,|2||341|,5,0,1,30,255816,21569,3559,0
T0_4576_tol,11,4,|2|1|34|,|2||341|,6,0,1,30,258629,24382,2813,0
T0_4576_tol,11,4,|2||341|,|2||341|,7,0,1,33,260044,25797,1415,1
T0_4576_tol,12,4,|2|4|13|,|12|43||,0,0,1,33,261097,0,0,0
T0_4576_tol,12,4,|23|4|1|,|12|43||,1,0,1,33,270916,9819,9819,0
T0_4576_tol,12,4,|231|4||,|12|43||,2,0,1,33,272158,11061,1242,0
T0_4576_tol,12,4,|231||4|,|12|43||,3,0,1,33,273933,12836,1775,0
T0_4576_tol,12,4,|23|1|4|,|12|43||,4,0,1,33,276221,15124,2288,0
T0_4576_tol,12,4,|2|1|43|,|12|43||,5,0,1,33,278859,17762,2638,0
T0_4576_tol,12,4,||1|432|,|12|43||,6,0,1,33,282667,21570,3808,0
T0_4576_tol,12,4,|1||432|,|12|43||,7,0,1,33,283889,22792,1222,0
T0_4576_tol,12,4,|12||43|,|12|43||,8,0,1,33,286044,24947,2155,0
T0_4576_tol,12,4,|123||4|,|12|43||,9,0,1,33,294262,33165,8218,0
T0_4576_tol,12,4,|123|4||,|12|43||,10,0,1,33,296344,35247,2082,0
T0_4576_tol,12,4,|12|43||,|12|43||,11,0,1,36,298386,37289,2042,1
T0_4576_tol,13,4,|3|4|12|,||1|234|,0,0,1,36,299338,0,0,0
T0_4576_tol,13,4,|34||12|,||1|234|,1,0,1,36,307487,8149,8149,0
T0_4576_tol,13,4,|34|2|1|,||1|234|,2,0,1,36,312255,12917,4768,0
T0_4576_tol,13,4,|341|2||,||1|234|,3,0,1,36,314354,15016,2099,0
T0_4576_tol,13,4,|341||2|,||1|234|,4,0,1,36,316554,17216,2200,0
T0_4576_tol,13,4,|34|1|2|,||1|234|,5,0,1,36,318246,18908,1692,0
T0_4576_tol,13,4,|3|14|2|,||1|234|,6,0,1,36,320503,21165,2257,0
T0_4576_tol,13,4,||14|23|,||1|234|,7,0,1,36,321687,22349,1184,0
T0_4576_tol,13,4,||1|234|,||1|234|,8,0,1,39,323794,24456,2107,1
T0_4576_tol,14,4,|234|1||,|231||4|,0,0,1,39,326212,0,0,0
T0_4576_tol,14,4,|23|1|4|,|231||4|,1,0,1,39,328603,2391,2391,0
T0_4576_tol,14,4,|231||4|,|231||4|,2,0,1,42,331872,5660,3269,1
T0_4576_tol,15,4,|14|2|3|,|13||24|,0,0,1,42,333376,0,0,0
T0_4576_tol,15,4,|1|24|3|,|13||24|,1,0,1,42,341354,7978,7978,0
T0_4576_tol,15,4,|13|24||,|13||24|,2,0,1,42,343375,9999,2021,0
T0_4576_tol,15,4,|134|2||,|13||24|,3,0,1,42,345222,11846,1847,0
T0_4576_tol,15,4,|134||2|,|13||24|,4,0,1,42,346329,12953,1107,0
T0_4576_tol,15,4,|13||24|,|13||24|,5,0,1,45,348277,14901,1948,1
T0_4576_tol,16,4,||42|31|,|4|32|1|,0,0,1,45,349183,0,0,0
T0_4576_tol,16,4,|1|42|3|,|4|32|1|,1,0,1,45,355666,6483,6483,0
T0_4576_tol,16,4,|13|42||,|4|32|1|,2,0,1,45,359288,10105,3622,0
T0_4576_tol,16,4,|132|4||,|4|32|1|,3,0,1,45,363300,14117,4012,0
T0_4576_tol,16,4,|132|4||,|4|32|1|,4,0,1,45,369539,20356,6239,0
T0_4576_tol,16,4,|132||4|,|4|32|1|,5,0,1,45,372368,23185,2829,0
T0_4576_tol,16,4,|13||42|,|4|32|1|,6,0,1,45,374209,25026,1841,0
T0_4576_tol,16,4,|1|3|42|,|4|32|1|,7,0,1,45,377078,27895,2869,0
T0_4576_tol,16,4,|1|32|4|,|4|32|1|,8,0,1,45,378385,29202,1307,0
T0_4576_tol,16,4,|1|324||,|4|32|1|,9,0,1,45,380541,31358,2156,0
T0_4576_tol,16,4,||324|1|,|4|32|1|,10,0,1,45,382165,32982,1624,0
T0_4576_tol,16,4,|4|32|1|,|4|32|1|,11,0,1,48,383634,34451,1469,1
T0_4576_tol,17,5,|||21354|,|3|5|421|,0,0,1,48,384692,0,0,0
T0_4576_tol,17,5,||4|2135|,|3|5|421|,1,0,1,48,390171,5479,5479,0
