sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T1_4586_tol,1,3,|23|1||,||23|1|,0,0,1,0,20743,0,0,0,0,0
T1_4586_tol,1,3,|23||1|,||23|1|,1,0,1,0,34598,13855,13855,0,0,0
T1_4586_tol,1,3,|2||13|,||23|1|,2,0,1,0,46497,25754,11899,0,0,0
T1_4586_tol,1,3,||2|13|,||23|1|,3,0,1,0,48248,27505,1751,0,0,0
T1_4586_tol,1,3,||23|1|,||23|1|,4,0,1,3,50747,30004,2499,1,4,10
T1_4586_tol,2,3,|1||23|,|3|12||,0,0,1,3,54955,0,0,0,0,10
T1_4586_tol,2,3,||1|23|,|3|12||,1,0,1,3,59277,4322,4322,0,0,10
T1_4586_tol,2,3,|3|1|2|,|3|12||,2,0,1,3,62866,7911,3589,0,0,10
T1_4586_tol,2,3,|3|12||,|3|12||,3,0,1,6,65254,10299,2388,1,3,20
T1_4586_tol,3,3,|3|1|2|,|2|3|1|,0,0,1,6,66196,0,0,0,0,20
T1_4586_tol,3,3,||13|2|,|2|3|1|,1,0,1,6,72569,6373,6373,0,0,20
T1_4586_tol,3,3,|2|13||,|2|3|1|,2,0,1,6,74327,8131,1758,0,0,20
T1_4586_tol,3,3,|23|1||,|2|3|1|,3,0,1,6,76415,10219,2088,0,0,20
T1_4586_tol,3,3,|23||1|,|2|3|1|,4,0,1,6,77447,11251,1032,0,0,20
T1_4586_tol,3,3,|2|3|1|,|2|3|1|,5,0,1,9,78431,12235,984,1,5,30
T1_4586_tol,4,3,|||312|,||1|32|,0,0,1,9,79277,0,0,0,0,30
T1_4586_tol,4,3,|2||31|,||1|32|,1,0,1,9,83513,4236,4236,0,0,30
T1_4586_tol,4,3,|2|1|3|,||1|32|,2,0,1,9,84639,5362,1126,0,0,30
T1_4586_tol,4,3,||1|32|,||1|32|,3,0,1,12,86788,7511,2149,1,3,40
T1_4586_tol,5,3,|31||2|,||13|2|,0,0,1,12,87588,0,0,0,0,40
T1_4586_tol,5,3,|3|1|2|,||13|2|,1,0,1,12,94159,6571,6571,0,0,40
T1_4586_tol,5,3,||13|2|,||13|2|,2,0,1,15,95145,7557,986,1,2,50
T1_4586_tol,6,3,|3|1|2|,|31||2|,0,0,1,15,95980,0,0,0,0,50
T1_4586_tol,6,3,|31||2|,|31||2|,1,0,1,18,98766,2786,2786,1,1,60
T1_4586_tol,7,3,|1|23||,||312||,0,0,1,18,99480,0,0,0,0,60
T1_4586_tol,7,3,|1|2|3|,||312||,1,0,1,18,104862,5382,5382,0,0,60
T1_4586_tol,7,3,|1||32|,||312||,2,0,1,18,107386,7906,2524,0,0,60
T1_4586_tol,7,3,|12||3|,||312||,3,0,1,18,109217,9737,1831,0,0,60
T1_4586_tol,7,3,|12|3||,||312||,4,0,1,18,110305,10825,1088,0,0,60
T1_4586_tol,7,3,|1|3|2|,||312||,5,0,1,18,112282,12802,1977,0,0,60
T1_4586_tol,7,3,||31|2|,||312||,6,0,1,18,113231,13751,949,0,0,60
T1_4586_tol,7,3,||312||,||312||,7,0,1,21,114212,14732,981,1,5,68
T1_4586_tol,8,3,|1|23||,|2|1|3|,0,0,1,21,114932,0,0,0,0,68
T1_4586_tol,8,3,|1|2|3|,|2|1|3|,1,0,1,21,120138,5206,5206,0,0,68
T1_4586_tol,8,3,||2|31|,|2|1|3|,2,0,1,21,121409,6477,1271,0,0,68
T1_4586_tol,8,3,|2||31|,|2|1|3|,3,0,1,21,122378,7446,969,0,0,68
T1_4586_tol,8,3,|2|1|3|,|2|1|3|,4,0,1,24,123354,8422,976,1,4,78
T1_4586_tol,9,4,|14|2|3|,|21||34|,0,0,1,24,123965,0,0,0,0,78
T1_4586_tol,9,4,|1|2|34|,|21||34|,1,0,1,24,128211,4246,4246,0,0,78
T1_4586_tol,9,4,||2|341|,|21||34|,2,0,1,24,129570,5605,1359,0,0,78
T1_4586_tol,9,4,|2||341|,|21||34|,3,0,1,24,130538,6573,968,0,0,78
T1_4586_tol,9,4,|2|1|34|,|21||34|,4,0,1,24,131558,7593,1020,0,0,78
T1_4586_tol,9,4,|21||34|,|21||34|,5,0,1,27,136091,12126,4533,1,4,87
T1_4586_tol,10,4,|3|24|1|,|341|2||,0,0,1,27,137684,0,0,0,0,87
T1_4586_tol,10,4,|34|2|1|,|341|2||,1,0,1,27,141969,4285,4285,0,0,87
T1_4586_tol,10,4,|34|2|1|,|341|2||,2,0,1,27,144253,6569,2284,0,0,87
T1_4586_tol,10,4,|341|2||,|341|2||,3,0,1,30,146379,8695,2126,1,2,96
T1_4586_tol,11,4,|13|24||,|4|32|1|,0,0,1,30,147099,0,0,0,0,96
T1_4586_tol,11,4,|1|243||,|4|32|1|,1,0,1,30,152765,5666,5666,0,0,96
T1_4586_tol,11,4,||243|1|,|4|32|1|,2,0,1,30,153955,6856,1190,0,0,96
T1_4586_tol,11,4,||24|13|,|4|32|1|,3,0,1,30,155934,8835,1979,0,0,96
T1_4586_tol,11,4,|4|2|13|,|4|32|1|,4,0,1,30,157010,9911,1076,0,0,96
T1_4586_tol,11,4,|4|2|13|,|4|32|1|,5,0,1,30,158457,11358,1447,0,0,96
