sub,trial,size,current,end,step,reset,tries,score,abstime,trialtime,clicktime,done,movimentos_minimos,pontuacao_acumulada
T2_4574_tol,1,3,|2||13|,||2|13|,0,0,1,0,10384,0,0,0,0,0
T2_4574_tol,1,3,||2|13|,||2|13|,1,0,1,3,13789,3405,3405,1,1,10
T2_4574_tol,2,3,|1|3|2|,|3|2|1|,0,0,1,3,15859,0,0,0,0,10
T2_4574_tol,2,3,|13||2|,|3|2|1|,1,0,1,3,20975,5116,5116,0,0,10
T2_4574_tol,2,3,|13|2||,|3|2|1|,2,0,1,3,21804,5945,829,0,0,10
T2_4574_tol,2,3,|1|23||,|3|2|1|,3,0,1,3,22633,6774,829,0,0,10
T2_4574_tol,2,3,||23|1|,|3|2|1|,4,0,1,3,23510,7651,877,0,0,10
T2_4574_tol,2,3,|3|2|1|,|3|2|1|,5,0,1,6,24515,8656,1005,1,5,20
T2_4574_tol,3,3,|12|3||,|13|2||,0,0,1,6,25184,0,0,0,0,20
T2_4574_tol,3,3,|12||3|,|13|2||,1,0,1,6,27228,2044,2044,0,0,20
T2_4574_tol,3,3,|1|2|3|,|13|2||,2,0,1,6,28174,2990,946,0,0,20
T2_4574_tol,3,3,|13|2||,|13|2||,3,0,1,9,29013,3829,839,1,3,30
T2_4574_tol,4,3,|3|2|1|,||21|3|,0,0,1,9,29582,0,0,0,0,30
T2_4574_tol,4,3,|3|21||,||21|3|,1,0,1,9,31960,2378,2378,0,0,30
T2_4574_tol,4,3,||21|3|,||21|3|,2,0,1,12,32824,3242,864,1,2,40
T2_4574_tol,5,3,|32||1|,|2|1|3|,0,0,1,12,33457,0,0,0,0,40
T2_4574_tol,5,3,|32|1||,|2|1|3|,1,0,1,12,35740,2283,2283,0,0,40
T2_4574_tol,5,3,|3|12||,|2|1|3|,2,0,1,12,36733,3276,993,0,0,40
T2_4574_tol,5,3,||12|3|,|2|1|3|,3,0,1,12,37527,4070,794,0,0,40
T2_4574_tol,5,3,|2|1|3|,|2|1|3|,4,0,1,15,38961,5504,1434,1,4,50
T2_4574_tol,6,3,||3|12|,|13||2|,0,0,1,15,39681,0,0,0,0,50
T2_4574_tol,6,3,||32|1|,|13||2|,1,0,1,15,43377,3696,3696,0,0,50
T2_4574_tol,6,3,|1|32||,|13||2|,2,0,1,15,44673,4992,1296,0,0,50
T2_4574_tol,6,3,|1|3|2|,|13||2|,3,0,1,15,45596,5915,923,0,0,50
T2_4574_tol,6,3,|13||2|,|13||2|,4,0,1,18,46325,6644,729,1,4,60
T2_4574_tol,7,3,|3|12||,||2|13|,0,0,1,18,46910,0,0,0,0,60
T2_4574_tol,7,3,|32|1||,||2|13|,1,0,1,18,49749,2839,2839,0,0,60
T2_4574_tol,7,3,|32||1|,||2|13|,2,0,1,18,50497,3587,748,0,0,60
T2_4574_tol,7,3,|3|2|1|,||2|13|,3,0,1,18,51399,4489,902,0,0,60
T2_4574_tol,7,3,||2|13|,||2|13|,4,0,1,21,52235,5325,836,1,4,70
T2_4574_tol,8,3,|21|3||,|3||21|,0,0,1,21,52600,0,0,0,0,70
T2_4574_tol,8,3,|2|31||,|3||21|,1,0,1,21,54907,2307,2307,0,0,70
T2_4574_tol,8,3,||31|2|,|3||21|,2,0,1,21,55670,3070,763,0,0,70
T2_4574_tol,8,3,||3|21|,|3||21|,3,0,1,21,56359,3759,689,0,0,70
T2_4574_tol,8,3,|3||21|,|3||21|,4,0,1,24,57079,4479,720,1,4,80
T2_4574_tol,9,4,||1|243|,|2|3|14|,0,0,1,24,57515,0,0,0,0,80
T2_4574_tol,9,4,|1||243|,|2|3|14|,1,0,1,24,65276,7761,7761,0,0,80
T2_4574_tol,9,4,|1|3|24|,|2|3|14|,2,0,1,24,66384,8869,1108,0,0,80
